review_date,review_title,review_comment,review_rating,review_helpful,review_total_votes,reviews_if_spoiler,review_link
19 August 2019,why are people winning about this movie.,You have to some who just does not like action movies not to like this movie Why are people winning about this movie It has great acting It also has a great story line And from what I can tell there are a lot of people that do not think it is the worst movie ever Do not like it has mush has I do But they would say it is a good movie,9.0,0.0,1.0,False,https://www.imdb.com/review/rw5069879/?ref_=tt_urv
2 October 2021,The costume,Film with not too bad a plot but with obvious errors in everything else the film is very wrong with regards to the special effects that are done not too well A separate thought goes to the Green Lantern costume which is made ridiculously and hugely clashes with the whole setting,6.0,0.0,2.0,False,https://www.imdb.com/review/rw7401778/?ref_=tt_urv
6 May 2020,A good comic book flick,I watched this at the cinema when it was released in 2011 Not really remembering it I decided to watch it again It baffles me as to why the reviews are that bad for this movie It starts off slow but it picks up as the film goes on It has the right dose of action and comedy in it Keep an open mind before watching this as the poor reviews made me scratch my head,7.0,1.0,1.0,False,https://www.imdb.com/review/rw5714651/?ref_=tt_urv
19 January 2012,"Not bad but not great, by any stretch of the imagination...",It s a pet peeve of mine I try to guess which new commercial TV series and which stars stem from Canada I m rarely wrong There s a blandness to the vast bulk of the Canadian product that s unmistakable That s not a knock against Canada or Canadians it s a knock against the crap that s cranked out in Canada as American television filler Filler for those who aren t aware is the stuff commercial stations show you between commercials so you ll keep watching their commercials the kind of shows that materialize out of nowhere and go nowhere before falling off the map When I saw GREEN LANTERN I had a nagging suspicion that proved well founded Not that it matters I m just saying The Silver Age GREEN LANTERN as rendered by Ira Levin a k a Gil Kane was one of my favorite heroes he could conjure up anything he wanted by pretty much just wishing for it every kid s dream right He could fly and he fought monsters Kid Heaven right This latest incarnation isn t bad even though he s now Canadian but it s still a far cry from what it could ve been But then again aren t we all,7.0,0.0,0.0,True,https://www.imdb.com/review/rw2551841/?ref_=tt_urv
21 June 2011,"""Green Lantern"" has lots of polish, but no distinct shine",The challenge of making a Green Lantern film was always going to be bringing it down to Earth Not necessarily in a planetary sense but sifting through and boiling down all the intergalactic mythology Everything from the planet Oa to bird fish aliens named Tomar Re to a far fetched concept of harnessing will to defend the universe had to be accounted for Blending all that into something your typical non geek audience could stomach had to prove no simple task The resulting puree is surprisingly digestible but ultimately too bland for most tastes Green Lantern is hardly the disaster some have made it out to be but it does rely heavily on its viewer having an innate interest in the subject and lore at hand Not unlike Green Lantern s power the ability to convert what s in the mind into matter the audience s imagination becomes critical to unlocking the potential of the story Director Martin Campbell Casino Royale and the creative team have put serious effort into envisioning the sci fi elements of the film but they aren t likely to spark anyone but a child s imagination The approach taken to the film could be described as paint by numbers in the sense that the film says and does what it needs to in order to make sense move along and express the themes of overcoming fear but the result feels uninspired Green Lantern lacks an it factor something to make the story and characters take root and bring the audience on an emotional journey alongside the intergalactic one Green Lantern tells the story of how human Hal Jordan Ryan Reynolds a cocky fighter pilot gets chosen to become part of the Green Lantern Corps a group of several thousand peacekeepers and defenders of the universe who harness the power of will to conquer evil This happens when Abin Sur a dying purple alien as Hal calls him crash lands on Earth after escaping the clutches of Parallax a fear feeding destroyer of worlds in the form of a billowing spirit Abin Sur s ring chooses Hal who must learn to embrace his destiny as a Green Lantern despite concerns that he might not be as fearless as he leads on All that doesn t include Carol Ferris Blake Lively an old flame of Hal s who is emerging as the heir to her father s fighter jet industry and Dr Hector Hammond Peter Sarsgaard a scientist living in his father s Tim Robbins shadow who becomes infected with part of Parallax while examining the body of Abin Sur One might say that s sub plot overload and they would be right but the film actually paces itself effectively stays interesting and doesn t fail any of its characters entirely with bad writing or dialogue The consequences instead show in the film s inability to hook its audience emotionally We care about Hal but Reynolds hardly gets any time to truly develop the dimensions of his character because the plot keeps chugging along and bouncing around His hero s journey never becomes fully realized It s as if the characters never have time to just be themselves Although the 105 minute run time seems impressively short at first glance an extra 15 minutes of character development wouldn t have offended anyone and possibly done wonders It s not as if the cast is unimpressive they do well with what they have to work with Humor also lacks in the film unexpected for anything starring Reynolds There are moments when he gets to do his thing but they come more in ad lib form than being creatively written into the story A chief difference between Green Lantern and this summer s Thor two other worldly superhero stories would have to be the degree of self seriousness Thor had a surprising amount of levity to counter its overbearing mythology which Lantern doesn t have Yet another difference between what Marvel has done with its properties compared DC Much like Hal s downfall during his training on Oa with Kilowog and Sinestro the criminally underused character played by Mark Strong the film s limit in imagination caps off its potential All the entertainment value in the world which Green Lantern has in spades simply can t counter its inability to inspire You can follow the film with ease enjoy the unique action sequences without rolling your eyes and genuinely like the characters but there s no denying something s missing from the finished product to elevate it to level of many of its superhero film contemporaries Steven C Visit my site at http moviemusereviews com,6.0,0.0,2.0,False,https://www.imdb.com/review/rw2447113/?ref_=tt_urv
23 February 2020,After all these years I still love it,I am still shocked that it is still not liked very much From day 1 I ve blamed Peter Sarsgard s portrayal of the nemesis too cutesy comical smiling chuckling grinning etc I watched the whole movie once skipped the Hector scenes confirmed to myself that that was a big negative for the film Green Lanern is 1 of the 6 founding members of the Justice League Green Lantern Superman Wonder Woman Batman Flash Aquaman So to make a Justice League movie without Green Lantern is just plain wrong,10.0,2.0,4.0,False,https://www.imdb.com/review/rw5503548/?ref_=tt_urv
20 August 2011,Green what?,A huge disappointment I just came back from watching it and it just feels PAINFUL to have wasted this much time of my life First of all a super hero is commonly based on his childhood and how it changed him in a way that makes him unique Batman watches his parents die Spiderman sees his uncle die Superman s parents send their son to Earth because their planet is in peril The stories go on Green Lantern hangs loosely on his dad s death During some parts of the movie Green Lantern is recalled about his dad s death and is somehow used as a lame excuse to call Green Lantern a super hero I would personally say Super zero The story of his dad is not convincing at all as he shows to great affection towards his dad except for the picture he carries in his jet at the beginning of the film We seldom hear from his dad again Secondly I find it hard to believe that this movie cost around 200 000 000 as the actors seem weak and untrained the settings look cheap and the script somewhat resembles a horrific parody of Green Lantern Ryan Reynolds did not convince me about GL s personality In fact he lacked all of it What does GL like What does he dislike How is he changed by his environment WHAT MAKES HIM SPECIAL WHAT IS HIS WEAKNESS And many more questions pop up in my mind Blake Lively Stay in Gossip Girl please I really didn t like her for the role of Carol Ferris as she like Ryan Reynolds does not portray the character as it should be I really don t know how Tim Robbins signed for this film as it bring his whole acting reputation just a tad down Poor performance from all of the actors not to mention Peter Sarsgaard He was not born to be this villain I m sorry Thirdly the 3D effects are just blindly bad I watched 90 of the movie without the glasses because it looked like I was wearing SUNglasses Some of the scenes were 2D so no excuse for charging extra The sound of the movie was 5 10 Lastly I really don t know who decided to write the script and who to edit it but they did a really really poor effort I really can t think of anyone that would be sitting in their seat after watching this film going WOW WHAT A MOVIE I really can t The storyline is lousy It takes the movie 100 minutes to show us who this Hal Jordan guy is why he has been chosen not clear as nobody knows his weakness not even him OR the ring The editors and the screenplay writers then decide that it should only take 7 minutes to destroy the bad guy and then another 3 to show how the other lanterns care for Hal Jordan Then 30 seconds to kiss the girl and OH another 30 seconds for the TOTALLY UNEXPECTED SCENE AFTER THE CREDITS Really pathetic excuse for a super hero movie Warner Bros please step up your game,0.0,6.0,12.0,True,https://www.imdb.com/review/rw2477108/?ref_=tt_urv
20 December 2011,Better Than Expected!,Although slightly corny a couple of times this movie was actually very good This movie had every element action love hate comedy etc I laughed multiple times and enjoyed the action scenes quite a bit The villain a good guy gone bad and turned into a roiling cloud of Fear and evil was actually quite disturbing especially when it would suck the souls from it s victims The action was intense and thrilling and had me on the edge of my seat yelling advice at the hero And for once someone saw through the ridiculous mask and recognized Hal for who he was He talked with his friends for advice and pretty much saved the universe Overall this was a very enjoyable film which I will probably watch again,8.0,1.0,1.0,True,https://www.imdb.com/review/rw2535100/?ref_=tt_urv
3 August 2017,Simply Terrible,Flash Review It should have been titled Gangrene Lantern as this should be hacked out of the superhero genre If this doesn t stunt or end the growth of the Green Lantern series I don t know what will Overall it was very disjointed The scenes between the alien world and earth felt like two different movies It is poorly paced and written and it created zero emotion between viewer and the characters The main important alien clan felt underdeveloped The special effects were substandard for a movie of this scale and budget I swear when people were walking on a surface in the alien world that the ground had the properties of a gymnastics tumbling mat Many creative concepts in the movie didn t have the right tone and or weren t intriguing or oddly goofy I had low expectations and it failed to eclipse them,3.0,0.0,3.0,True,https://www.imdb.com/review/rw3771207/?ref_=tt_urv
17 July 2011,Beware his power...Green Lantern's blight.,In the Lost Sector of Space the fear empowered entity Parallax escapes from where he was imprisoned by the Green Lantern Abin Sur Parallax spends the next six months consuming entire civilizations before tracking down his jailer in space sector 2814 for some payback In the brief struggle Abin Sur is mortally wounded and ends up retreating to Earth the nearest inhabited planet Once here he charges his ring with finding a suitable replacement It settles on test pilot and all around cool guy Hal Jordan As Hal deals with this xeno biologist Hector Hammond is called on to perform an autopsy on Abin Sur accidentally becoming infused with residual energy from Parallax Hal initially resists his new calling while Hammond embraces his newfound power This leads to the inevitable confrontation where Jordan trounces Hammond feeds Parallax to the Sun and saves the Earth before heading off to patrol his slice of the cosmos That s the story Despite what the critics are saying Green Lantern isn t a horrible movie But it s also a far cry short of great This could ve been a major summer event but too many elements drag it down and into absolute mediocrity First the only thing that worked about Green Lantern is the lead Reynolds did a credible job as G L Even more importantly he nailed Hal Jordan as someone wielding a cavalier attitude to hide some pretty heavy emotional issues So be it getting his butt kicked in the parking lot of a bar or cruising the stars Reynolds managed to carry this film Aside from him however nothing else quite clicked Hector Hammond Peter Sarsgaard was too much like the poster child for high school reject syndrome Carol Ferris Blake Lively looks more like a little sister to Hal than a viable love interest and peer The government conspiracy angle as represented by Amanda Waller Angela Basset served no real purpose and felt shoehorned in The stuff on OA was underwhelming and seeing Jordan as just one of 3 600 G L s felt like a waste of CGI Not to be left out are the energy constructs that while workable in animation and on the comics page don t necessarily hold up in live action The biggest problem though is how derivative everything felt G L was kept planet side and robbed of the cosmic edge which makes him unique in the DCU So you re left with a hodgepodge of the world saving antics of every Superman movie the recklessness and self loathing found in Iron Man the romantic beats that feel ripped from Spiderman and a pinch of the parental abandonment issues found in Batman Begins So the script the direction the action and the special effects were pretty much all unremarkable However this brings me not to the screenwriters the director or the F X crew I instead find myself looking to Geoff Johns He s the Chief Creative Officer CCO of D C Comics and serves as a co producer on this film But before any of this he is a gifted writer who has left his mark on several of D C s major franchises One of the characters he s helped to redefine was Green Lantern beginning with his 2005 retelling of Hal Jordan s origins And it was Johns material this film liberally borrowed from However his take on G L definitely is not the best fit for the big screen The optimal fit would ve been Green Lantern Emerald Dawn This six issue mini by writers Keith Giffen Gerald Jones and artist M D Bright came out in 1990 and dealt with Hal s standing as a green Green Lantern The story was streamlined stuck him on OA and fully fleshed out who the Corp is and what they do most notably with Kilowog and Tomar Re The capabilities of the ring were better defined with them still being vulnerable to yellow It even provided a worthy adversary who afforded Jordan the opportunity to prove himself as THE Green Lantern With a three act plot begging for adaptation this would have been the movie to put asses in seats and keep them there Unfortunately it s not the one written by Geoff Johns I find it hard to believe the CCO of D C and co producer of this film didn t push to have his work adapted to the big screen as opposed to an older one that would be more approachable to an audience who may not even read comics So instead of what might have been the beginning of a viable franchise on par with Batman Begins we get this rather inert production which doesn t work But I don t hold a grudge This is just a rookie mistake any creator in a newfound position of power could make when they re insulated by success If Johns has this opportunity again I hope he learns from what went wrong here and is able to take any traces of ego out of the equation So if you want to read the excellent G L movie that could ve been track down a TPB of Emerald Dawn at the local comic s shop or bookstore There s also the two animated DTV s First Flight and Emerald Knights No they aren t perfect Regardless they still have a much better understanding of what makes this property pop than this movie does If by some lark Green Lantern manages to make enough to warrant a sequel I hope the studio sees fit to address these issues rather than do a reboot The next chapter if done properly with regards to the needs of this medium can redeem the property and serve as the start of a franchise Another reboot however could spell the end of this genre since movie audiences aren t as forgiving as those who follow the comics,6.0,1.0,2.0,True,https://www.imdb.com/review/rw2460210/?ref_=tt_urv
27 June 2011,Martin......whats wrong with you man?,Whaaaaaaaaaat Well I am a big fan of DC Comics and yes of course the Green Lantern The recent animated movies and by that I mean First Flight and not to mention the comics have always managed to keep me riveted When I heard that there is going to be a movie on him I was so excited that I wanted to watch the movie real bad The trailer seemed so promising I was elated when I found great names served in the same bowl Ryan Reynolds Blake Lively Tim Robbins Mark Strong and Peter Sarsgaard I had high expectations Don t have that I was so much disappointed by the flick I couldn t believe the director Martin Campbell can t believe he is the guy who directed awesome movies like Casino Royale Goldeneye and The mask of Zorro got all clumsy mid way The story was almost the same It went actually pretty good albeit with some lame acting Parallax had affected Peter and had metamorphosed him into a diabolical psychic who seemed so promising that I wanted a fair fight against him and Hal But it got over so quickly that I didn t have a chance to even root for him The training part trained Ryan so fast and well that I was like What the When the Parallax invaded earth I wanted it to be goddamn destructive I wanted to see maximum annihilation and some breathtaking scenes in the end but I was surprised by the fact that Ryan had the blob in his platter with a simple thought which he had learned during his training Before the adrenaline could even pump it was pacified by the last scene Sinestro played by Mark Strong said that he would try vanquishing Parallax with his fearless army of green lanterns but goes out on the battlefield with only a couple of green lanterns who get their ass kicked big time The Guardians prepared a yellow ring which was never used I was like then why go for all the trouble bro I felt deceived duped and cheated big time However the story was really great had it been directed by the likes of Nolan Slade Vaughn Cameron Snyder or any other thoughtful directors it would have been a huge hit Blake Lively tried her best but I didn t expect much from her either Tim Robbins had such a small on screen role that it makes one wonder Was he even there While Ryan tries to hover around hither and thither in the movie there are only a few scenes that had great 3D effects and which had me drooling the rest was pretty lame I kept on watching Sinestro eventually as I wanted to be hinted how he turns foul but that never happened either I d rate the movie as an average flick The green was not enough should have tried another because it was all god damn colorless,6.0,1.0,4.0,True,https://www.imdb.com/review/rw2449713/?ref_=tt_urv
16 March 2012,"In brightest day, in blackest night, No evil shall escape my sight. Let those who worship evil's might, Beware my power Green Lantern's light!",Superhero films are a common stable of blockbuster cinema ever since 2000 but it is a genre that dominated by Marvel and DC have been lagging behind The Christopher Nolan Batman films have been their only real success DC and Warner Brothers hoped to redress the balance by starting up the Green Lantern series For millions of years they has been a organisation that has been guarding the universe The Guardian They have been able to cultivate the green energy of willpower and form it into rings for people who are fearless to act as a galactic police force the Green Lantern Corp But an old threat has re emerged the entity of yellow fear Parallax Clancy Brown and it able to kill the Lantern s best agent Abin Sur Temuera Morrison On Earth Hal Jordan Ryan Reynolds is a arrogant test pilot who is a very immature and reckless He seems a unlikely candidate to be Abin Sur s replacement but he is the next Green Lantern the first human to earn the role He has to learn quickly on the planet of Oa being overwhelmed by his new responsibilities Also on Earth a secret government organisation find Abin Sur s body and biologist Hector Hammond Peter Sarsgaard has to do the autopsy But during it he is infected with some of Parallax s DNA Hammond develops psychic powers and Parallax s dark side affects him As you can tell there is a lot of different story elements and the film makers did not seem to know where to focus their attend Even in the Extended Cut it was a lot and the Extended Cut was only around a hour and 50 minutes Sometimes films can fit a lot in a short package like Wall E Rise of the Planet of the Apes and X Men but Green Lantern does not seen to manage that The seems to be a clash of tones from being very serious and dark to a be light and humorous I am sure that Martin Campbell wanted to make a serious film seeing he is normally a serious director but the producers saw the success of Iron Man one of Marvel s lesser know characters and he was turned into a successful film series and wanted make a more lighter film The tonal shift was particularly noticeable between the scenes on Earth and the scenes in space As a film Green Lantern did not know who to focus on having too major villains that do not really do much We have Hammond who could have been a mirror to the Hal Jordon having to get use to the new powers he has acquired and acting as a origin story for him as well Or the story could have focused on the unstoppable force that is needs the whole of the Green Lantern Corp to stop them forcing their leader Sinestro Mark Strong to explore his dark side foreshadowing his turn as a villain in a sequel There was not a right balance on who to focus on Ryan Reynolds is not the best choice as the leading man He looked the part but he was too comic for the most part and that did not fit the role He is meant to be a former air force pilot but he did not seem like he was ex military particularly someone who is meant to be a handling multi million dollar jets he too reckless He gets a bit better near the end as he becomes more serious but he is not Robert Downey Jr like he was trying to be He came off more like Chris Evans version of Johnny Storm Blake Lively seems too young for the role and that is being kind because she was not a good actress Sarsgaard was hamming it up when he was meant to be playing a more tortured character The best performers were from the aliens Strong who is always a professional Morrison Geoffrey Rush and Michael Clarke Duncan who in no more then a cameo Most of the cast did not seem to put their heart in this film compared to say the X Men films Nolan s Batman or the new Bond films Whilst it is clear that Campbell is not a special effects director he does provide some good if slightly cartoony CGI and the action was well handled for the most part A problem was that the Green Lantern was not very inventive with his psychic creations and felt a bit cheesy particular with the car and racetrack I know it was a troubled production and Campbell was very public about his disdain for 3D and well he was not the right director for the project He did his best but he is known for making more grounded gritty work like he did with the Bond series Green Lantern needed a director that could take you to another world like what Kenneth Brangh did with Thor or Peter Jackson and Ridley Scott are constantly good at Another similarity to Iron Man was a revel at the midway point of something I won t say what which turns out to be very useful later on As an origin story this Green Lantern offers us nothing we have not seen before There are problems involving character development and even with the extended cut some elements felt like they were left out Admittedly Green Lantern is a harder sell to mainstream audiences then some other superhero characters and DC do what Joss Wheadon calls a God complex with them having very powerful heroes As superhero film it is not the best but still better then say the Fantastic Four It was just a bit generic blockbuster,5.0,0.0,1.0,False,https://www.imdb.com/review/rw2581885/?ref_=tt_urv
26 September 2022,As cr@ppy as every other superhero movie,Of course Green Lantern is terrible Just like every comic book movie is terrible It s overly noisy has headache inducing special F X the acting is terrible and the storytelling makes actual comic books seem like Tolstoy On the other hand it s got that prof with the fivehead Tim Robbins as a bad guy hunky Canadian Ryan Reynolds still smokin hot Angele Bassett and a sidekick who may or may not be another one of Eugene Levy s kids He certainly looks like a young Earl Camembert Actually in those respects it s miles better than most comic book movies If the mark of a not terrible comic book movie isthat I can sit through it without analgesics this is a classic It s just that we ve seen the two greatest superhero movies now Deadpools I II So to go back to this prototype seems like a letdown Sorry Canada as Reynolds might say,4.0,0.0,6.0,False,https://www.imdb.com/review/rw8569400/?ref_=tt_urv
15 June 2011,"Don't expect too much, and you'll have fun watching this movie.",So lucky me I have a friend who works at WB and she graciously invited me to attend an early screening of Green Lantern If you re like me and have been cautiously scanning rotten tomatoes for early reviews you ll know it hasn t exactly been impressing people as the best comic book movie adaptation The general consensus is that it s quote noisy overly produced and thinly written squandering an impressive budget and decades of comics mythology I don t agree Yes the background is laid on a bit thick the opening narration bombards you with exposition meant to quickly catch non comic book fans up to the setting Sure the story is befuddling at some points There were 2 or 3 moments in the plot where I thought flat out this does not make sense No I can t deny that some of the characterization is a little weak and some of the plots are a bit derivative Hal Jordan played by Ryan Reynolds for example doesn t seem to know if he wants to be a wisecracking jackass or a soldier of honor and duty fluctuating between the two just a little too quickly to be believable See the full text of my review at my blog,7.0,8.0,15.0,False,https://www.imdb.com/review/rw2444433/?ref_=tt_urv
19 September 2015,The Worst Movie I've Ever Seen,I went into Green Lantern with no expectations I barely even had a clue who the guy was My parents just flicked it on and I decided to sit down and watch Nothing could have prepared me for the horror that followed Green Lantern as I soon discovered is an over powered superhero with the only limits on his powers being his own imagination Well this Green Lantern clearly had the WORST imagination ever The movie as a whole could have been completely avoided or cut down to about 30 40 minutes long Of course that wouldn t have been as interesting which I understand but the fact that the characters with the powers had literally no imagination and didn t even try really bothered me Not only did it lack creativity but it lacked in story telling too Things would happen with no explanation as to why with no implied reason either It happened because it was the movie formula but it was less than a movie formula because the formula involves an explanation and this movie didn t even have that Overall Green Lantern is worse than a piece of horse poop In fact I d rather roll around in horse poop for the 114 minute run time than watch this film if you can even call it that M Night Shyamalan s The Last Airbender was my least favorite movie until I watched this but at least that one made some bloody sense I highly recommend you avoid watching this movie looking at this movie or even thinking about this atrocious monstrosity I can t explain my pure hatred for this movie with mere words But do yourself a favor if you find this movie burn it No matter the cost Save yourself and others from viewing this,1.0,1.0,5.0,False,https://www.imdb.com/review/rw3320107/?ref_=tt_urv
20 June 2011,Very entertaining superhero film,This is my first review as i feel a bit let down by some of the other negative reviews i have read i saw the film yesterday with my daughter and i have to say i thoroughly enjoyed the film from beginning to end The whole point of going to the cinema is to be ENTERTAINED and that is exactley what this film delivers it s fun fun fun i have never heard of the green lantern before and i now wish to read the comic books For me everything worked the hero played by Ryan Reynolds was brilliant he drew me into his character and the supporting cast in particular Mark Strong were very good and paradox was a fantastic villain and the special effects were fantastic If you like to be entertained by a good syfy film go and see this and ignore the negative reviews because i think critics are far far too critical and miss the point of going to the cinema,9.0,5.0,8.0,False,https://www.imdb.com/review/rw2446103/?ref_=tt_urv
25 June 2011,Save your Money,In a summer of generally good superhero movie s Green Lantern breaks the chain as one movie than can be given a miss From the perspective of a casual viewer Green Lantern has never appealed to me in the past so I write this review souly based on the film and not a comparison to the comic books The first thing I must say if you are planning on seeing this film is lower your expectations Green Lantern is a shallow movie packed with cheese average dialogue and flashy effects I can say it will entertain you so long as you do not take this seriously This is no X Men First Class Secondly try to avoid this or save your money if possible If you are settled on watching it borrow it on DVD or get it at a cheap price Now onto the film itself The storyline to Green Lantern is incredibly flat You will get an instant sense of d j vu as you see the rich and famous protagonist become the hero who rejects his power This is nothing new And frankly it is incredibly disappointing The film feels as if it is stuck in the past unable to keep up with the modern style of high quality superhero movies Ryan Reynold s character Hal Jordon is on e of the least engaging protagonists to date and the other human characters just feel entirely absent As for the antagonist all I can say is just awful There were a few things I enjoyed about this film I felt the concept of the Green Lantern s and their planet was interesting and Mark Strong and Geoffrey Rush saved the film from being a complete failure If you can accept this movie for what it is a cheesy fireworks show then you should enjoy it enough Unfortunately there is no escaping the fact that this movie still failed Save your money for Transformers,3.0,2.0,4.0,True,https://www.imdb.com/review/rw2448728/?ref_=tt_urv
21 September 2020,A Superman Ghost !,In terms of having origin story of a superhero usual earthly city unusual spatial world superpowers that go public late and bad guy for the sequel from the first movie s start then this movie is influenced by Richard Donner s Superman 1978 BADLY The problem rather the catastrophe isn t in this only It s in that script as a whole There are many wrong things with its structure characters logicality pace climax etc Ok let s see Why the blabber at the beginning How any contracting could be done after the fiasco of a performance that the lead did with the plane Why the lead s recruitment was delayed How he surrendered easily to the call of heroism Why he was chosen to be the hero while he s a determined clumsy from the get go And to add more nuclear fuel How come that all the other more strong Green Lantern superheroes couldn t defeat the terrifying universal monster and that poor guy could How can I believe that And that villain how can you hate him while he s a victim He s someone who lives peacefully and harms no one Then after getting infected with alien DNA he suddenly sees his lethal hatred to his father and his failed love where was that since day one He was supposed to be evil beforehand and that yellow energy just gave him the power to carry out his wicked desires Otherwise every nerd out there is nothing but a crazy serial killer who waits for a good chance to start slaying people The movie is long and uninteresting shouting proudly I m boring The lead has the ring after 30 min and gets super after 40 min The matter of having fear and facing it recurred time after time to wearisome extent There are parts where the drama goes to sleep and the action dies provocatively like the scene in which the lead tells his secret to his girl on some roof which was similar to another roof scene in Superman 1978 Ask yourself What s the necessity of having the lead s scene with his dad AGAIN in the plane Or having a moment in which the villain discovers that he has telepathic skills Or having a scene where the lead turns into the title character in front of his friend Originally what s the necessity of having that friend or the lead s nephew The answer of all of that is Nothing Totally Nothing These moments and characters were better being deleted The training sequence on planet Oa was a farce compared to the wild nature of its characters You can say that again about the imaginary car scene Even the way the lead used his powers at the climax was disappointing Well the movie s makers were the real disappointing with their limited imagination Aside from that careless script the designing of the Green Lantern Corps characters was hideous The Guardians of the Universe were extremely laughable It s as if the CGI guys stole the worst designs of the Star Wars prequel trilogy and made the rest as ugly fish Even the villain looks like the Elephant Man I wrote in my notebook while the viewing Make something watchable of our own please Ryan Reynolds is perfectly unbearable He has such a pale charisma and weak talent His face is one note not during the whole movie rather during all of his movies I think that part of his success in Deadpool later is that his face was covered I know that I had problems finishing Green Lantern due to that face alone Peter Sarsgaard was worse He screams more than Shia LaBeouf and the makeup made him too repulsive to be watched Tim Robbins is only 13 years older than him so how come that he plays his father Robbins himself seemed joking around as if he didn t love being in the movie expressing that in a way Director Martin Campbell is considered one of the action movies masters So how did he make THIS He underestimated the job was uninspired or worked with a material he hated as I read indeed At any rate he delivered a pipe dream Any pros I can say the glamorous voices of Mark Strong Geoffrey Rush and Michael Clarke Duncan Plus the idea of Parallax as a mix of mighty fear huge smoke and cities destroyer Long story short this is Superman the empty remake After canceling its sequel and going for a reboot instead I hope that the producers read the observed foibles in its script and learn themselves any lesson first Obviously Hollywood s main catastrophe nowadays is in dealing with a serious element like the script recklessly If only they knew that Finally I believe that this movie as it is has its fan base And big part of the reason is other based on DC comics tragedies that came later like The Dark Knight Rises 2012 Suicide Squad 2016 and Batman v Superman Dawn of Justice 2016 Actually they make Green Lantern 2011 look nice and entertaining,4.0,0.0,3.0,True,https://www.imdb.com/review/rw6113263/?ref_=tt_urv
2 January 2020,Pay Attention: Everybody Hated It EXCEPT the MOVIE GOING AUDIENCE (!),Read the reviews over 600 of them and BY FAR most are FAVORABLE or VERY FAVORABLE this movie is a classic case of the critics getting it SO VERY WRONG such that it adversely affected the public s willingness to go see the movie But in hindsight with video streaming HBO etc people have watched this movie for TEN YEARS NOW and a huge number of us LOVED IT I hope Ryan Reynolds visits this IMDB site and reads through the 600 reviews and I hope he gets over his dislike of and apparent embarrassment he feels about this movie based on that stupid director who apparently made his life hell during the filming of Green Lantern but to Reynolds great credit you d never know it based on the movie and I hope he finds grace and gratitude for the WONDERFUL movie Green Lantern is for those of us who love The Good Guys Just Must Always Win mantra not to mention his cannot be matched wit style and marvelous capacity to make us fall in love with him time and time again This movie deserved SEQUELS as in PLURAL it is a terrible shame that never happened GREEN LANTERN IS A GREAT FUN MOVIE with INCREDIBLE WIT a great love story for REAL and a WONDERFUL MESSAGE for young people This is the kind of movie EVERY actor should be PROUD to be a part of,10.0,2.0,3.0,False,https://www.imdb.com/review/rw5374063/?ref_=tt_urv
26 June 2011,great entertaining film,Just home from watching the green lantern and i have to say i was really impressed The always impressive Ryan Reynolds was great in the lead role of Hal Jordan who has been chosen as the new green lantern This is an effects heavy movie but they are jaw dropping and some of the action sequences are totally amazing the plots not hard to follow i cant understand how this film is being so heavily criticized Right from the start of the film we are taking on a real roller coaster ride given an in depth explanation of the green lantern corps and what they stand for The fantastic mark strong gives great support as usual and it was nice to see Angela Bassett in a small part Totally recommended and i hope its not the last we see of the green lantern,7.0,5.0,8.0,False,https://www.imdb.com/review/rw2449348/?ref_=tt_urv
26 January 2020,FUN IN PARTS BUT NOT SPECTACULAR,I know this DC film wasn t apart of the now huge DC universe but it was it s own stand alone Super hero film that was ment to build a big franchise out of the Green Lantern it s not too bad Now I m not a Ryan Reynolds fan but i don t diss like him it s just he hasn t really made an impact on me with his films but he s been in some good ones like the slick Cool Action Thriller Smokin Aces hes actually quiet good in that i didn t mind him in the Horror remake of Amity Ville Horror i tried watching his Deadpool but hated it the character But here he s ok as the lead hero messed up loser pilot Hal Jordan it s a funny sarcastic role so fits Reynolds in that way but there s alot better actors who could ve done it better This is a mega budget c g i crazy fx extravaganza like all DC Marvel films the fx are spectacular there s some Awesome big Action scenes especially the scenes in space with different creatures the other heroes of the Green Lantern Corps so yeah the look cinematography is gorgeous as it s a huge expensive film i love the use of Green all the time as that s my favourite colour some of the fight scenes are Cool but there s nothing really special or absolutely Brilliant like in other Super hero films there s enough Cool bits bobs scattered throughout the movie but no character or moment is truly Amazing Reynolds is actually the best in the film that s lucky being he s our main character I m glad the Green Lantern got his own movie finally it s just not as Awesome as you would want it to be that being said it s still an easy watching big budget special fx Sci fi action adventure Not terrible but not Amazing either,6.0,0.0,0.0,False,https://www.imdb.com/review/rw5438357/?ref_=tt_urv
2 February 2020,A good comic book film,I feel like I need to explain my 8 It s a rounded up 7 6 The special effects and whole superhero production add quite a few points to what it would have been It s a nicely atmospheric live action comic with big visuals and big sound If you like to lose yourself in something like that you ll enjoy it too It helps to channel your inner twelve year old,8.0,1.0,2.0,False,https://www.imdb.com/review/rw5454039/?ref_=tt_urv
