Date,Title,Review,Rating
13 May 2022,No Chemistry,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",5
2 April 2022,Mindless Fun,"I am a sucker for both Bullock and Tatum. The movie was mindless fun. It was a mixture of Jumangi, Snatched, and uncharted. The movie was forgettable, but worth a watch. Brad Pitt was awesome in the few minutes he was in the movie.
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
18 May 2022,Pretty much a remake of Romancing The Stone,"Entertaining enough. Not great but ok way to spend a couple of hours forgetting about the real world.

If you haven't ever seen Romancing the Stone, you might want to check it out. It's a much better movie. More fun and better characters & well, just better.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
14 August 2022,Annoying Movie,"If Sandra Bullock movies were a TV series, this would be the 'jumped the shark' episode. It's typical Bullock ditzy character in the jungle. Sat through it just to get to the end. She's almost 60 years old and she's still playing these 20-30Something silly girl roles.
3 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
30 July 2022,"skip this if you can, watch it if you must","IU have seen thousands of movies and this is one of those movies that the last 60 minutes was hell, the only thing i wondered was ""how much more till this ends"". Terrible, I do not know who lost a bet but I can not believe any of the stars involvved did this because they liked the script.
4 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
16 April 2022,Need spinoff for jack trainer,"Brad pit shines as well as Sandra. Channing does dance so well.

But mostly, need more of Jack trainer , he's such an interesting character.

Wonder what his backstory is.
6 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
17 May 2022,Good and fun.,"8.5/10 Its really good and fun to watch. Some cliche dialogue amd woke is their ( I don't like woke movie) this is expational. You can turn of the brain just watch the movie for some fun and enjoyment. . places looks so beautiful. Was it a real place i am just awed.

Awesome.
4 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
15 May 2022,Could have been better,"Yes, the movie could have been better in so, so, so many ways. The plot was good, the story was catchy, just that movie was very poorly made.

The two directors, spoiling it big time, no bigger movies under belt and this is certainly not one.

Daniel Radcliffe, you are indeed a small kid with beard. Rightly said.

Grow up Harry Potter, grow up.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
1 April 2022,Entertaining but so over the top,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",7
14 April 2022,More to a film than it's trailer.,"A thrilling adventure full of exhilarating action, passionate and fiery romance and deep, emotional acting. Not really - it's a fun, lighthearted adventure with a good amount of comedy and a well-rounded and likeable cast of characters. The plot is passable, the setting is well used and the cast work well together, although the villain could have been more eccentric.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
26 May 2022,Watch out...the name of the movie is a hoax.,"A chase movie like Tom and Jerry..you don't find chapters of puzzles and mysterious explorations as the title suggests..even the comedy that has it old and worn out..and the acting did not make this impressive effort..it was not at the expected level..
5 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
4 August 2022,Waste of time and money,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",2
15 May 2022,Unexpectedly hilarious and charming,"Surprisingly pleasant and unexpectedly hilarious. Heavily borrows from many different things which only just adds to the overall charm of it. Likable cast with surprising cameos, charming chemistry and even has a midcredit scene. Perfect movie to watch when you're down or just need a break.

RATING: 8/10.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
16 April 2022,Great movie,"I loved plenty of things about it and can I just say that Brad Pitt's tradition of eating while acting continues to tickle me. Good humor, fabulous acting all around, great story, Mr. Pitt.
7 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
8 April 2022,A GOOD TIME,"We needed this movie. Been long overdue. Don't understand the negative reviews. Must've been men. This film was a romantic, adventurous, symbolic, funny and light hearted film. Brad Pitt looks good too.
6 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
1 September 2022,To enjoy the expected is a welcomed relief,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",7
21 May 2022,"You'd be better off watching ""Romancing The Stone""","The opening scene reminded me of ""Romancing The Stone"" with Kathleen Turner and Michael Douglas, and as such, I couldn't help but compare ""City"" to ""Stone"" although this film. My verdict is that ""Romancing The Stone"" is funnier, better acted, and a just all-around better movie.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
8 January 2023,"Fun, enjoyable movie!","Ok, so of course it's not academy award material! But these reviews are why nobody risks making comedy flicks anymore. If you go into it expecting a masterpiece, than yes, you will be sorely disappointed. But if you are just looking for some laughs and a good time?? The Lost City does not disappoint! Great humor, great cast, great acting, absolute beautiful scenes at times, and an interesting (however cliche that it may be) premise to boot. A film that keeps you wanting more. The character development started out strong and falters a little bit on the second half. They could have developed the chemistry a little more, but it was solid and enjoyable. This film deserves a high rating to make up for the haters. This definitely deserves higher than a 6.1 on IMDB and is much better than the typical cheesy rom-coms they come out with these days. Let's stop being so harsh and critical of comedy movies! They are not SUPPOSED to be anything of epic proportions but just a couple hours of fun and giggles. Why does everything have to be so serious and deep? We are a culture to worried about offending people.
5 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 August 2022,Just watch the trailer and save 2 hours of your life,"Recap: Four very good actors. One script apparently written by a focus group. A bundle of unfunny jokes. One not-so-bright and chronically shirtless Tatum. A bit of woke nonsense, a Brad Pitt appearance and gratuitous buttcheeks.

Not sure who this movie is made for. Possibly women, or who ever likes seeing Tatum's shirt fall off every 2 minutes. Although, that might also be a way to distract from the lack of jokes. The dialogue tries to show the characters' vulnerable and romantic sides, but I have a hard time believing even the biggest romantic would have any emotional reaction to their verbal and physical exchanges, other than pure cringe.

Brad Pitt is good in his short appearance, and there are definitely funny moments in the movie.

Unfortunately, they all appear in the trailer.

It's not a disaster, it's just not good.

I suggest Romancing the Stone, or any of the classic Indiana Jones movies if you're into romantic adventure/archeology flicks.

Or ""Spy"" with Melissa McCarthy if you feel like a good laugh.",3
14 August 2022,Easy to watch if you set your brain to Hybernate,"Yawwwn... SB wearing a glittering, Las Vegas style pink jumpsuit during an archeological expedition in the jungle - basically for half of the film duration - tells us everything about the sheer emptiness of this movie's plot.
5 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
7 July 2023,A good film to watch if you want something not especially deep but fun.,"My summary might sound pejorative, but I am not saying anything negative when I say that ""The Lost City"" is a good film to watch if you just want something not particularly deep but fun. It fits the bill as a good date movie as well.

Loretta Sage (Sandra Bullock) is a successful romance writer whose best days are behind her. Following her husband's death, she's been in a five year funk and she has become, essentially, a hermit. However, her newest book is about to debut and her publicist wants her to attend a readers' convention...and she unexpectedly gets sucked into a plot by an evil man (Daniel Radcliff). He kidnaps her and two men (Brad Pitt and Channing Tatum) come to her rescue. What's next? See the film.

The film is fun...period. It's enjoyable and undemanding. My only complaints are that the big finale seems to happen too easily and Brad Pitt's character's final scene didn't make any sense at all. Still, it's engaging and worth seeing.",7
30 April 2022,Cute Film,"With all the stress from work and the crazy out in the world this movie was a nice breath of fresh air. Besides the fact that I love all of the cast it was fun and entertaining. Me and my son laughed and enjoyed the movie. Glad we went and saw it tonight.
3 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
8 November 2022,You can do worse,"A lightweight romantic comedy adventure romp with an exotic setting, THE LOST CITY is essentially an exercise in box-ticking but it does succeed in what it does, at least to a degree. It's a little more fun than UNCHARTED but it doesn't have very interesting action sequences and Sandra Bullock simply isn't very good as the lead, but then I've always thought that. The surprise here is Channing Tatum who is actually pretty funny as the male bimbo, although the scene stealer is Brad Pitt who has far too little screen time. Daniel Radcliffe I didn't really enjoy all that much and the second half does drag, but you can do worse.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
13 May 2022,Silly and fun,"Keeping it short. Bullock has lost the plot in recent years (including in real life). This is a somewhat return to form. Tatum was reasonable as the leading man. Pitt was solid. Radcliffe was ok but over the top.

The story is predictable, however, if you're in the mood for lightheartedness, there are some chuckles to be had.

Bullock kept her gender politics to a minimum but had to have her one moment. Fairly small whinge about the patricarchy.
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
21 July 2022,What a waste of time,"Not fun at all! A complete waste of time... The worst movie I have seen this year!!

Very poor script, jokes and story, doesn't worth the time... sorry.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
17 April 2022,A very likeable movie,"While not perfect by any stretch, The Lost City manages to put a dedcent comedy, a decent rom-com, and a decent adventure film all into one sleek 90-minute package.

Probably not going to be anyones favorite film, but feels like a prime contendor for ""oh yea- that was a really fun movie, we should watch it"" status in 3-4 years.

Everyone commits to their bit and play off of each other well. Even if Channing's character kind of silently morphs over the course of the story in a way that feels less like character growth and more like the writers favored the plot over the character, but that's a minor complaint.

Overall, strong movie that manages to add up to more than the sum of it's parts.
3 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
8 May 2022,Hilarious.,"I loved this. Had heard from friends it was funny but literally was laughing like a drain. It's daft if course. Suspend your disbelief, but just a very good tongue in cheek, doesn't take itself too seriously film. Go see!
3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
30 March 2022,It's funny tbh,"It starts of by making you laugh and they have very good jokes, the story line is just like other movies where ""they have to find a lost treasure"". Nothing new. I'm giving it an 8 because they tried to push some transgender and feminism values in the movie, but besides that it was good.
5 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
8 December 2022,Sweeter After Difficulty? Nah,"I had high hopes for this film conjuring memorable images of the successful Indiana Jones movies. Boy, was I wrong. It tries to be both a funny movie and an action movie. It doesn't do well in both departments.

Thanks to Brad Pitt for the well-executed action sequences and the dry humor. But Da'Vine Joy Randolph tries to be hilarious but she comes off as campy bordering on inane. The same could be said of Sandra Bullock and Channing Tatum's dialogue.

The word that Loretta Page (Bullock's character) uses is schlock. I hate to think of the movie in that way but maybe it is.

It's a regrettable waste of well-known and talented actors. I would like to say ""sweeter after difficulty"" but the movie is not this.

The saving factor is the beautiful island scenery. It is probably an island in the Atlantic perhaps somewhere off the coast of Ecuador. Could it be Isla de la Plata or Isla Lobos de Terra?",5
13 August 2022,Boring and painful,"Sandra is better at dramatic roles. Tatum can't act. Pitt was fun but limited. The film? Boring and unfunny. Whoever wrote this, please stop and find something else to do.
3 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
12 June 2022,Funny and Entertaining!,"I don't get some of these reviews. It was a highly entertaining ""Tongue in Cheek Indiana Jones"".

Sandra Bullock played her best part, her funny, dry and sarcastic self as in lots of her other movies. That's WHY we watch her. Lots of Stars in this one too. An interesting Cast and it worked. No Spoilers here.

Great Movie for a Saturday Night at home.
3 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
21 August 2022,Fun easy action adventure 7.5/10,"This movie didn't really do anything new but it was pretty good in what it did. It didn't take itself too seriously which was a good choice. Sandra Bullock seems to always play the same character. I loved Brad Pitt's character! I would watch a spin-off movie with just him lol. This was a definitely must watch if you're in the mood for a light hearted funny comedy.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
19 July 2022,Not a bad watch,"Feels weird watching a jungle adventure movie without Dwayne Johnson in it. Anyway, I must say I was sleepy heading into this so I may not have watched it in the best of moods. So since the only other jungle adventure film released around the same time was Uncharted I'm going to compare them and say this was slightly better but I don't it was great. Brad Pitt was probably the best thing that happened but his character only showed up for a few minutes during the movie (and post credit) so that's a little missed opportunity. Once again it's riddled with clichés but after so many films already made in the genre I guess it's hard to find something original that someone hasn't already thought about. There's the adventure side of it and the romance side of it, both were not so great, you got the typical well read, smarter character in Sandra bullock then Channing Tatum playing the good looking guy that everyone assumes is only as smart as bait but actually has more to him; and then you have the typical adventurer who's kidnapped by a rich evil man who's using her to uncover the treasure's location but is eventually saved. Both the adventure and romcom side of the movie are cliche. There are other elements added to it to give it a more unique feel but none of them deliver enough to make this an above average adventure movie. Most of the jokes didn't land but that could be due to my current drowsy state, still I don't think that changed much. It's worth a watch and something for the whole family but it's nothing special; if you do want a capering adventure film to watch, Jungle Cruise is the only recent one in memory that I enjoyed enough to recommend, that surprised me, this didn't. I am late to the party to watch The Cost City and thought I was missing out on something good and it turns out I wasn't really.",5
26 March 2022,Back on the Big Screen,"I've mentioned before I'm not a big ""chick flick"" rom com kinda gal by nature. In terms of romance novels, pfft even less so (the few I've read I've done so as comedies through and through). However, I am a big Sandra Bullock fan, have been for ages, and couldn't pass up the opportunity to see my girl back up on the big screen where she belongs. Yes, I've enjoyed seeing her tear it up the last few years in various streaming endeavors (personally I don't buy into her whole Netflix is the only reason she still has a career thing) but.. anywho, Bullock + Big Screen = 4evr for me!

Moving on.

In The Lost City (2022) Bullock plays a reclusive, broken-hearted romance novelist that gets kidnaped during a book tour and swept up in a jungle adventure with her cover model Channing Tatum. TLC is part Raiders of the Lost Ark, Romancing the Stone, and Baywatch to name a few all mixed together with an over-the-top sense of self-awareness and a banging soundtrack. Yep, there will be seat dancing.

In short, The Lost City is good stupid fun.

While not as hilarious as The Proposal or endearing as While You Were Sleeping, The Lost City is funny, sweet, and charming in its own right. I snickered, giggled, and laughed-out-loud start to finish. Thoroughly enjoyed the characters, Tatum's plays the clueless but loveable idiot brilliantly. Daniel Radcliffe's unhinged, billionaire baddie is pure over-the-top fun. Da'Vine Joy Randolph's put upon, stressed out, BFF delights. And then there's Brad Pitt's Jack Trainer. OMG, I can't even with this one. The proverbial cherry on top is of course Bullock's doing what she does best. That special blend of sweetness, awkwardness, sarcasm, charm, and je ne sais quoi, *chef's kiss*.

The Lost City is a solid, throwback rom-com, action adventure that's comforting and nostalgic in its familiarity, has enough twists and surprises to keep it fresh and engaging, and offers up an entertaining movie experience. Be it at the theater now or watching at home later, The Lost City is a pleasant way to spend a couple of hours.

As always, your heads up not to bolt at the start of the credits, there's a bonus scene that's sure to bring a smile to your face and tops off the film wonderfully.

The Lost City is a 7.5.",7
27 May 2022,Garbage Adventure,"Seriously.. Do you even call that an adventure? We have seen way better jungle adventure movies in the 90s.

The only part good about this movie was Brad Pitt. Sandra Bullock was below par with her over acting.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
23 June 2022,We Need Something New ...,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",2
26 March 2022,The Lost City,"6/10 - I'm kind of living for Daniel Radcliffe's trend of villain roles and Sandra Bullock is as fabulous as ever, but I was disappointed by the lack of good laughs in this mash-up of Uncharted and The Proposal.
2 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
2 April 2022,Entertaining because of Bullock and Tatum. But forgettable.,"When I saw the trailer for this film I knew what it would be. My expectations were that it would be funny and feather light but it is usually the type of film that Sandra Bullock specializes in. And with that said it met those expectations. I was entertained and enjoyed it but it is so thin that I pretty much forgot it minutes after it ended. Chanum Tatum has also created a self-depracating persona which is very funny. The story if you want to call it that is a mash up of Romancing The Stone, Indiana Jones and every other Sandra Bullock romantic comedy before it. Romance novelist is kidnapped by a rich guy who wants to find a priceless object that he thinks she could help him find. Period. That's it. In between there is the typical banter, some of funny between the romantic leads. The film is self aware how ridiculous it is and just let's the leads charm carry the film

Entertaining but forgettable.

Grade: C+",6
31 March 2022,Super funny!,"Made me laugh so much! Found it so refreshing! They are all incredibly funny and the story line is quite good. Brad Pitt's cameo is so good, same as Daniel Radcliffe's acting. A must Watch!
7 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
27 January 2023,A Solid Adventure,"""The Lost City"" is an interesting take on the classic treasure hunting story, as it presents itself as more of a freewheeling jaunt than a suspense-driven tomb crawler. While some moments of expected peril still persist, the film as a whole goes out of its way to assume a more subdued approach that fits with the characters and narrative.

The plot overall is concise and imaginative, though the climactic moments could have been stronger had a more serious outlook been utilized: an example of this would be the direction that was taken for the main antagonist. While their repercussions are negligible and vague, a more fitting demise that could have stemmed from their blind arrogance and drive for notoriety would have been more memorable.

The humor throughout the film acts as a good counterweight for the somber tones introduced off and on in the main character's arch, and it lands decently overall. Minus a few gratuitous moments that could have been cut, most of the comedic output meshes well with the action and storyline.

One point of dissonance that unfortunately cropped up several times involved the poor build up and execution of moments dealing with the fate of a reoccurring side character. Twice, when two different supporting characters seemingly met their end, the story presented the scenes so abruptly that they felt jarring in contrast to what came before and after - A few wisecracks one moment and a visceral gunshot immediately after - While both of these scenes could have stood out positively and led to satisfying conclusions, they ultimately felt bizarly rushed.

In summery, ""The Lost City"" mostly achieves what it sets out to accomplish. It's a lighthearted adventure that stumbles at times, but holds its viewer's focus through clever plot, fun characters, and a heartwarming through-line of timeless love. While not the shiniest of cinematic gems, it remains a solid experience for anyone looking for a new adventure.",6
