Date,Title,Review,Rating
11 April 2010,Still stands out as the GREATEST film ever made.,"Thirteen years after Titanic launched and all it takes is the first few bars of that haunting music to transport me back to my first time watching the movie in the theater. It was beyond comprehension - the entire spectacle and production. I bought the books, read the history books and found myself immersed in all things Titanic.

I didn't hurt that my great, great aunt was on the ship and survived. It makes it a little personal for me. In fact, I happen to own one of the only objects in existence that came off of the ship into a lifeboat and did not go into the water.

Love the movie - it still is #1 in my book.
73 out of 107 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
10 March 2001,Something amiss...,"I understand why every Dick and Jane on the planet liked this, but why did the critics give it such good reviews? I mean, it is not, contrary to popular opinion, the worst movie ever made (although, yes, it may be the most overhyped, although The Matrix and Star Wars: Episode 1 are huge contenders). It is merely bad. There are very few things to like in this film. Technically, it succeeds to a point. I really did believe that I was watching a real ship sink (well, since the model built by Cameron for the film was just barely a model and more a full-sized ship, it ought to look real!). Some of the CGI was terrible, though. The people falling from the boat were so obviously digitally created that I laughed a bit. The writing is extraordinarily weak. Dialogue is just as bad. Everything that happened in the film, which takes over 3 hours, can easily be related on a cocktail napkin. The worst part about it has to be the acting. Kate Winslet has actually been good, elsewhere, but here she has nothing to work with. DiCaprio is bad. There's no saving him - his career, much like that of a boy band, is going down the toilet as I type (he's starting to gain weight and get greasy like Marlon Brando did - this sort of right is only reserved for actors of Brando's status, so stop it now, Leo!). Billy Zane is awful, too, but it is mostly that his part is so insubstantial.

So do you believe in payolas? It's beginning to make me curious that such obviously bad films as Titanic, American Pie, and The Matrix all got rave reviews from critics. All three of the films were abominations. And you may ask, what does it matter if a critic reviews it well? I don't care about their opinion! Not true, my friend. Even if your insecurities tell you that critics are unimportant, you always secretly feel victory when the consensus is for a film you really like. Therefore, there are no guilty feelings after you have enjoyed something like Titanic so much. Instead, you feel for a fading second that, yes, you are part of high culture. You understand art. BLAH! It's all just sinister psychology working its claws over simple minds.

And for those of you who absolutely despise this film, I can guess your favorite pictures: Pulp Fiction, Reservoir Dogs, Fight Club, and, of course, The Matrix. Well, you people should actually begin to learn what REAL film is. Rent A Night to Remember, the best film about the Titanic's sinking. It is not the greatest film ever made, but it is great.",4
11 July 2023,Cameron masterfully balances moments of levity and tenderness,"Titanic"" is a visual spectacle that showcases James Cameron's mastery of filmmaking. The attention to detail in recreating the ship is truly remarkable, immersing viewers in the lavishness of the first-class accommodations and the stark contrast with the cramped conditions of the lower decks. The cinematography captures the grand scale of the vessel, from the awe-inspiring shots of the ship sailing across the vast ocean to the tense and heart-wrenching moments as it meets its tragic fate.

The performances in ""Titanic"" are exceptional, with Kate Winslet and Leonardo DiCaprio delivering powerful and heartfelt portrayals of their characters. Winslet brings depth and complexity to Rose, portraying her as a young woman torn between societal expectations and her desire for true love and freedom. DiCaprio's Jack exudes charm, warmth, and an infectious joie de vivre that perfectly complements Rose's character. The chemistry between the two leads is palpable and adds an extra layer of authenticity to their on-screen romance.

The film takes viewers on a rollercoaster of feelings, from the exhilaration of young love and the joyous moments of freedom aboard the ship to the heart-wrenching tragedy that unfolds during its fateful encounter with an iceberg. Cameron masterfully balances moments of levity and tenderness with scenes of intense drama and despair, making the emotional impact all the more profound.

In addition to its compelling narrative and stunning visuals, ""Titanic"" also boasts a memorable and haunting musical score composed by James Horner. The iconic theme song, ""My Heart Will Go On"" performed by Celine Dion, became synonymous with the film and further elevated its impact on popular culture.

If there's one criticism to be made about ""Titanic,"" it's that the film's runtime of over three hours may be a bit daunting for some viewers. However, the story is so engrossing, and the pacing so well-crafted, that it rarely feels like a burden.

In conclusion, ""Titanic"" is a cinematic masterpiece that continues to resonate with audiences worldwide. It combines a poignant love story with breathtaking visuals and a profound exploration of human resilience and the fragility of life. James Cameron's direction, coupled with outstanding performances and a captivating soundtrack, cements the film's place in the annals of cinema history. Whether you're a fan of romance, drama, or historical films, ""Titanic"" is a must-watch that will leave an indelible mark on your cinematic journey.",10
12 July 2023,Dramatic and Heartbreaking...,"Titanic, is a movie about love, the dramatic Titanic sink, difference between the rich and the poor and how people are only thinking about themselves. The movie is perfect in any way, including the acting, action, plot, camera-filming and much, much more. This is the first time I am watching Titanic, and I am impressed that this movie was better than I expected.

In this movie, the rich and the poor people, for different reasons, are traveling from England to New York with Titanic. This is also based on true story, by the way. They are showing the romance of a rich girl and a poor boy, that they are loving each other, but it is difficult when the two stages of richdom are combining each other. When the catastrophe begins, you can see how the rich people only cared about themselves, not the others.

The characters where played very well, including Jack Dawson (Leonardo DiCaprio) and Rose DeWitt Bukater (Kate Winslet) it was a fantastic duo in this movie, and the rest of the characters where also played well and they made a great expression. James Cameron is making most of his movies great, very long movies usually, but he is still using the time well and not wasting it like some directors like to do. I think that it make sense that this movie have got so many Oscars and I recommend this movie for everyone.",10
6 January 2010,Timeless,"It's bitterly ironic that the biggest blockbuster of all time is not on the IMDb's Top 250. Even stranger still, many who loved it at the time of its release have now turned on it (just ask anyone under the age of 25). This is not due to its quality, but to its hype. It goes without saying that a film this big had immense publicity at the time of its release, but what no one learned until too late is that there is too much of a good thing. People began to tire of hearing about what the stars (especially the new heartthrob Leonardo DiCaprio) were doing, and they were sick of hearing gossip magazines never shutting up about ""Titanic."" The film had the odds against it: it's a romance, and that is one of the most volatile genres in terms of popularity. By the time the spoofs of the film's most famous scenes came along, ""Titanic's"" reputation was already in danger. After that, people began only to see the spoofs, and now the film's popularity has sunk to where the real ship is.

I had fond memories of the film from when it was popular, so I decided to perform an experiment: even after the immense backlash the film suffered, could it still hold up? The answer is a resounding YES!

""Titanic"" opens when a treasure hunter, Brock Lovett (Bill Paxton) finds a drawing of a woman wearing the diamond that he is looking for. Soon after releasing his findings, an elderly woman (Gloria Stuart) claims that it's her in the picture. So Lovett flies her out to his ship to tell her the story behind the diamondAs a young woman, she was sailing to America to live the life of a boring society lady in a loveless marriage. Planning on ending it all, she is about to jump ship when she is saved by a young man from steerage. Thus begins a classic love story that is doomed from the start by complications other than those they began with.

The reason the film is so good is because the two central characters are brilliantly written and acted. Leonardo DiCaprio became an instant heartthrob to girls around the world (something he apparently hated), and it's not hard to see why. DiCaprio has everything to make the male lead of an epic romance work: he's good-looking and talented (Winslet was honored with an Oscar nomination for her performance, although it's hard to understand why DiCaprio was left out, because he equals her). Jack Dawson is an immensely likable guy. He falls hard for Rose, someone who he knows is clearly out of his league. But he's so immensely likable that we want him to win Rose's heart. His new lover, Rose, is no ordinary society girl, much as she tries. She can't stand the rigidly controlled life she's going to lead, and Jack is her escape. But while she may wear a corset, she's no damsel in distress. She's independent and tough. The romance works because Jack and Rose are meant for each other.

Their supporting cast is excellent. The two most important supporting characters are Rose's fiancée, Cal Hockley, and her mother, Ruth (Frances Fisher). Cal Hockley is a vicious snob with a constant sneer on his face. He comes from a wealthy family, and will do anything to get what he wants. He demands obedience from Rose, something she will not give (to anyone, much less Cal). Her mother, Ruth, is just as snobbish and cruel, but she's also desperate. Their family was left virtually penniless, and she's trying to save face. As cruel and despicable as they are, neither one becomes a caricature. Zane and Fisher should have dually been honored with awards for their acting. Bates is especially noteworthy as the delightfully brash ""new money"" Molly Brown.

""Titanic"" was the most expensive film of the 20th century, and it's clear that every penny was put to good use. ""Epic"" doesn't begin to describe this movie. It's huge in spectacle, and the sinking of the ship, which takes up the last half hour, is jaw-dropping. But that's not the only place where the effects were used. We never get a sense that we're looking at sets or CGI; from every frame of the ship, we believe that we are on the ship with the characters. Interesting note: Cameron actually went down to the wreckage and filmed footage there. But that doesn't stop there. Cameron wrote a script that allows us to view every part of the ship (and in a way that's plausible.

James Cameron has long been considered a god of action movies, but this is the first time his skills were honored. Not only is Cameron a wizard with special effects, he is also a master storyteller. ""Titanic"" is a long film (as all epics are), but not one of the 3+ hours of footage is wasted. The film moves, and there is never a dull spot. He knows the speed at which a person gets involved in the story, and uses this to his advantage. But the biggest accomplishment is that he makes the romance, one of the most difficult genres to dabble in, work with immense effectiveness. The romance burns up the screen, so much that we're more concerned with Jack and Rose's fates than we are taking in the sight of the sinking ship. And the scene where Jack draws Rose's picture is potently erotic (especially for a PG-13 movie, which shows not real nudity or sex, but it is strongly implied).

I realize that I am not writing this to people who haven't seen the movie (are there such people?). I am writing it to those who are now convinced that this is a sappy and painfully bad film. I assure you: it's as good as it was the first time you saw it.",10
24 December 2020,Masterpiece,"What is 7.8 It should be 9.6 Great acting ,great visuals ,great directing Great sound track 👌 and everything is mind-blowing Titanic imbd rating is very low I can watch it again and again
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
15 March 2023,Will never let go..,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
28 June 2023,"Recently rewatched this, forgot it had Bill Paxton in it.","Bill Paxton alone got it up above 5 for me. This was on TV and I watched the good part, which is when the ship is sinking. The rest of the movie was Meh, didn't care for the love interest between the two leads, but it gave the movie some momentum.

Its well done and worth watching, it's entertaining and overall a great movie. If you've never watched it because you feel like you know what happened and don't need like 2 hours of love-story to tell you the story, I get it. So if you're in that category, watch it and fast-forward to the part where the ship sinks, you won't be sorry or bored by the love story situation.
2 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
29 March 2003,my heart will go on...,"One of the monuments of the cinema which won 11 Oscars in Hollywood in 1998, a huge success (well deserved) all over the world. The revelation of two actors until then virtually unknown. This is James Cameron' masterpiece. He chose to relate the tragedy of the Titanic that took place on the 12th of April 1912, through the intermediary of a love story lived between a wealthy and pretty young woman (Kate Winslet) and a modest painter (Léonardo Dicaprio). Cameron succeeds in making it fascinating in the first part of the movie. The love between ""Jack"" and ""Rose"" is so strong that can hardly believe the Titanic will bump into an iceberg and will sink. It's also together with a model bravery that the two lovers will try to escape the ship's sinking (although historically accurate).

Léonardo DiCaprio and Kate Winslet will stay among the famous mythical couples in the cinema's history. It's obvious that they are between the hands of a conscientious and carefully organized film-maker. James Cameron doesn't leave anything high and dry. He adopted a sustained rhythm not spoiled by the enormous means that he's got. It's useless to say that he masters them perfectly thanks to an important budget. Not only has this budget enabled a meticulous reconstruction of the ship but it has also enabled a reconstruction from the traditional life in 1912 with its contrasts, its oppositions. Moreover, the movie enjoys an outstanding performance from all the actors, even the minor ones and several sequences and dialogs don't lack humor.

But ""Titanic"" is also a limited place where takes place the confrontation of two different worlds: the proletarians and the middle-class persons. This confrontation is particularly well described during the ship's sinking: the rich are by the lifeboats whereas the poor are still inside the ship and they're forbidden to go outside.

The second part of the movie is remarkably well filmed and follows a logical advance based on the increase of fear and distress. Cameron emphasizes particularly on the madness that spread to the passengers but also on the officers. Little by little, these last ones are becoming mad (one of them will kill unwittingly one of the passengers who was trying to get into a lifeboat). Besides, a few touches make the movie surrealist (the four musicians keep on playing while the ship's sinking)

The other obvious qualities: a gorgeous music, some smart costumes. At the end, a movie that creates a deep emotion and where everything contributes to a perfect success.",10
25 June 2013,So sad. So beautiful. Titanic is a brilliant movie of epic proportions.,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
11 February 2023,Incredible epic,"Titanic is an epic in every sense of the word, delivering everything from sweeping romance to horrifying spectacle, heartwarming moments of levity and heartbreaking drama. It's a James Cameron film through and through, especially with its fascination with water and it's all consuming nature.

Kate Winslet gives an incredible lead performance, likeable, confident and full of warmth along with an instant chemistry with Leonardo DiCaprio who's instantly loveable with boundless energy. Billy Zane is so good, playing his utterly despicable character perfectly and Bill Paxton is one of the better self insert characters from a writer/director.

James Cameron's direction is amazing, the film is meticulously crafted and the water based set pieces that dominate the third act are endlessly impressive and feel so real. The CG may be showing its age but it's still really impressive and blends with the practical elements rather well.

The music by James Horner and the song by Celine Dion are both excellent, they works so well with the melodramatic romance due to the heavenly, emotional and awe inspiring nature that is instantly recognisable and deservedly iconic.",9
11 December 2019,Titanic,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
19 January 1999,the last straw,"This film and the adoration it has received from viewers and reviewers alike is one of the dominant reasons why I have decided not to attend any American made films this year. My reasons are too numerous and strongly felt to be reduced to 1,000 words. I think that this picture itself can take the place of my 1,000 words of disgust with James Cameron and the American film industry.
14 out of 24 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
26 March 2002,Still works for me...,"Well, it's been a year since my last review of this film (this is review #3). I saw ""Titanic"" on the big screen in 1997, and bought the DVD when it came out (which I still watch from time to time, maybe about twice/year).

""Titanic"" still works for me as an epic spectacle and blockbuster. The love story is OK, I don't really care... this is the movie to watch for eye candy and epic scope, not emotion. I never did get caught up in any sobby or sentimental emotions with this film. The overall story isn't bad... yes, some of the lines are cheesy and the dialog is corny, so what? The low point of the film has to be DiCaprio sinking beneath the waves... not sad at all to me, but so what?

""Titanic"" stands as a fabulous spectacle and a great movie watching experience. The years have not diminished that in the least, and the special effects couldn't be done any better today than they were in 1997. The nit-pickers are still picking, 'sentimentalists' are still getting outraged at the 'realists' bashing the film, and I'm still sitting back and enjoying a couple times a year a film that was highly overrated at the Oscars (so what else is new) but where every penny of the budget shows on the screen... the spectacle of it... the scope, it can sweep you away. Turn your brain off, turn the lights down, and enjoy on the biggest possible screen.

9/10 pieces of popcorn from this 38 year old male.",9
22 August 2007,"An Epic Masterpiece. A heart-breaking, sweeping story of love and passion.","Titanic (1997)

11 Academy Awards - Including Picture, Director and Score

The Number 1 Grossing Film Of All Time - $1,845,000,000.

Titanic is a glorious achievement; this isn't a film. It's much more than a film; it's an experience. You yourself feel you are on that ship; your emotions, your mood corresponds that of the characters.

James Cameron's direction is a technical triumph. The man did not only manage to put to use a $202,000,000 budget, capture never before built sets, but on top of all that he had to show us characters, feelings, stories, lives and the ultimate fate of a doomed liner. Cameron passes the test that really takes every cinematic element to the maximum.

Forget all that now. When you walk into a cinema and sit down for 3 hours which only seem like 90 minutes, you will know why Titanic is the film it is. A masterpiece in every respect. Maybe not the greatest film ever made, but a nearly perfect cinematic achievement, in terms of storyline, focus and technical superiority.

""Grandeur and Love collide with an inevitable destiny in James Cameron's stunning masterpiece. Titanic. Best Film of 1997 and one of the most perfect films of recent years""",8
21 September 2007,Your heart will go on. We get it. Stop cluttering my screen!,"This movie is *pitiful.* It is *abominable*. In terms of dung heaps, it is second only to ""Superman Returns."" That's not a very honorable position.

Why do I hate ""Titanic,"" you may be wondering? Here's a list. 1) Leonardo di Caprio's performance as the lovable but down-on-his-luck guy could have been played better and more realistically by Paris Hilton. 2) Kate Winslet's fake American accent is the least of the woes left by her whiny, I'm-a-poor-widdle-rich-girl turn. 3) James Cameron should automatically be disqualified as the director of any real historical tragedy, because he makes us care more about the prettiness of the ship than the victims. 4) Where James Horner's music fails to nauseate (he was really off his game here), you always have the classic fallback: Celine Dion's mess of a theme song.

Those are the top four reasons-- I could write a 52-page essay on why this movie is so horrid, but IMDb doesn't provide reviewers with that kind of space, so I'll condense it a wee bit.

If you want to watch a disaster, this film is perfect... and I'm referring to the debacle of the film, not the Titanic incident.",1
20 November 2005,Expensive wreck.,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",5
8 July 2007,James Cameron's opus is sadly hit and miss,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",5
8 September 2017,"With better characters, the romance might actually merit the running time","Well, it's not ""Avatar"" levels of disappointment, but ""Titanic"" is far from Cameron's best work. Don't get me wrong, there's a great disaster epic here, but you've gotta work for it. The actual iceberg doesn't appear until 100 minutes in. A hundred. That's a lot of forced love story to slog through before real dread starts to build. And the less said about that song, the better.

This isn't a bad movie, and it's technically proficient when the effects take center stage. When it's actually about White Star Line's monumental hubris, and the destruction raining down (or washing in) the spectacle lives up to the director's name.

But the rest of it . . .

5/10
9 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
16 February 2012,"""Life's a gift""","It's sometimes difficult to assess a movie that was such a phenomenon in its day. Titanic was a gigantic hit upon release, talked about everywhere, unavoidable. In parallel to its massive popularity there was also a backlash of people denouncing it as clichéd and overly sentimental, a lot of whom were probably deliberately disliking it because of its ubiquity. Now, it's of that awkward age where it's too recent to merit classic status, but too distant to still really be talked about much. As such its standing in posterity seems to be undecided, as yet.

Historical romantic epics like this have long been around, and have long done well at box offices and awards ceremonies. And yes, they may be formulaic, but there is a certain craft in ticking all the boxes. Titanic works by bringing us in, with those opening scenes, with the position of a clinical observer of the wreck, as we might have seen it in books or documentaries. The framing narrative has a modern familiarity that we can relate to. We are then gradually eased back into the past, and the story of the ship and those who sailed aboard her becomes humanized. And I'm not just referring to the central love story. In writing his screenplay, James Cameron goes to lengths to pick hundreds of tiny strands, from the real fates of historical personages to brief flashes of unnamed figures. This broad, human retelling of a great disaster gives Titanic a wonderful richness, not to mention a deeper poignancy.

Cameron was at this point best-known for his blockbusting actioners like Aliens and the Terminator movies, so as a director he might have seemed out of his depth on Titanic. But Cameron was always a professional, never a show-off, and he could handle weighty subjects with maturity. He doesn't faff about with the camera, usually keeping it still while all the movement is within the frame. And of course, when the movie turns more action-orientated during the ship's sinking, his experience puts him in good stead. The collision with the iceberg is so suspenseful that, every time I see it, I still hope the ship will turn in time. Throughout the movie there are a lot of point-of-view shots, more than most filmmakers dare to use these days, but the idea is to bring us close to the sensation of being there. But perhaps Cameron's greatest strength is his finding of an apt image to tell a story in an instant, from a man with his family frantically thumbing through a translation book to find his way off the ship, to Ismay's guilty face against the side of the ship as he is lowered down.

The studio took a gamble in allowing Cameron to cast two lead players who were as young and inexperienced as Winslet and DiCaprio, but it paid off. Winslet is not a traditional beauty, but she has a vivacious personality that makes her attractive and instantly likable. At first glance DiCaprio seems to have been hired for his looks, but he proves to have a deep sincerity, such as the when he confronts Winslet and confesses his feelings towards her. And after all it's moments like this where a performance counts the most. But what really makes these two work is their believable youthfulness, and that eager rapport between them. Passionate love stories that take place over a day or two can easily seem a bit false, but Winslet and DiCaprio seem so great together the briefness of their affair is irrelevant.

This diamond of a movie is not, I'll admit, without a few flaws. Despite the brilliant construction of the screenplay, the dialogue is woefully trite. The special effects are typically over-ambitious '90s CGI, with texture-less surfaces and too many fake people (although to be fair it still looks better than, say, a scale-model would). But whereas these problems would stick out like sore thumbs in a lesser picture, Titanic has such a grand sweep and emotional power that they become insignificant. I hope cinematic history will judge Titanic well, because regardless of hype and counter-hype, it really is everything a movie should be.",10
8 December 2021,7.8?????,"IMDB needs to take executive action with this rating. 7.8 is criminal. This is the definition of a masterpiece. James Horner steals the show again with the only score more haunting than Braveheart's.
6 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
11 November 2018,"Awesome, Mindblowing , Epic","I am very lucky Person bcz I watched This Masterpiece ...I have No Words To describe This movie... Story -Mindblowing Direction - Awesome Screenplay - The Heart of the film Performances - World class
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
19 December 2010,Bloated *Epic* With Fictionalized Love Story,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",3
9 May 2008,Dear God,"This movie right here is ""Overrating"" in its prime.

""The most compelling movie of the century"". That's a joke.

My question is: Why? Why Cameron? Why did you do it??? You're WAY better than this! But, since Cameron created some cinematic masterpieces like ""The Terminator"" and ""Aliens"", I'm willing to let this one slide. You got lucky this time, Cameron.

This movie was nothing but one misplaced drama scene after another. And it wasn't like you could sit through them easily either, this movie was more than 3 hours long! I understand that a lot of people liked this movie, and that maybe I'm being biased, but I really did not like this ""garbage"".

Don't get me wrong, there were some very good scenes, and some music score that was decent. But the tear jerker moments grew tiresome quickly. Why are Billy Zane and Bill Paxton wasting their time here? Good scenes and some interesting plot points could not save this mess of a bad drama. I'm sorry, but this Hollywood trash reeks and stains the true story of the Titanic, almost to the point of disgracing it.

If you like too much drama and romance badly put together with bad acting by Leonardo DiCaprio, ""Titanic"" is what you want.

4/10",4
6 July 2012,Watching This........I Got a Sinking Feeling,"Technically this can hardly be faulted. As a spectacle...its very good. For a three hours plus movie it moves along ..OK. There are however, major problems with Titanic. (its NOT un-sinkable !!) The two leads Kate Winslet and Leonardo Di Caprio cant sustain a hot romance throughout the entire movie...indeed the chemistry is never quite right between the two.(Di Caprio in particular is ""out of his depth"" here) Both actors (even apart from the relationship problem) are not at their best. Perhaps the gigantic nature of the project ""got to them"".The supporting cast play this...like they are on a ship that will hit a huge ice berg. The dialogue is another problem. It lacks any feeling or spontaneity, and some of the language sounds too modern. The hype surrounding this movie before release was incredible (garaunteeing a successful picture) If your happy with technology and amazing special effects...this is your movie. But don't look too close....there are cracks here....
10 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
23 May 2006,Insultingly pretentious drivel,"Bloated neo-romantic crap are other fine discriptors of this movie. I honestly puke my guts out whenever the word titanic is mentioned. Hype, insulting plot, NON-Period sets, terrible lame dialogue, FAKE history all make this the worst blockbuster this side of phantom menace. Why do people like this movie so much? Really, pop-crap is what this is, nothing more. People proclaim James Cameron as some good director - this is the guy that directed ""Piranha Part Two: The Spawning"" for crying out loud! And if I see him on one more titanic type special I'm going to puke. Honestly, he already made a trillion dollars off of one shipwreck, can't he leave it alone already? Titanic sucks, OK? TITANIC SUCKS
18 out of 38 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
6 March 2021,The perfect movie,"The perfect movie, best 3d movie I own. It didn't feel like 3hrs when watching it. Grand film.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
5 May 1999,What long-winded bored people you have here,"All of the critics for ""Titanic"" should really be on line for the new Star Wars, right?

The extent of critcism for ""Titanic"", even at this late date, indicates that even those who hate it are still thinking about it and want to bash in it light of the new George Lucas movie.

""Titanic"" has a solid place in movie history, with movie fans everywhere in the world, and a couple of bored and angry people are not going to change that. I love the movie and I always will.
9 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
7 July 2019,Shakespearean tragedy through and through!,"The increasing slight sense of foreboding, the humour at the climax that doesn't lighten up the tragedy but instead somehow makes it even more unsettling and ominous, the charming and extremely amiable star-crossed protagonists, to name a few. James Cameron's Titanic is one of the best indirect adaptations of Shakespeare's masterwork, Romeo and Juliet. Even when it comes to the issues I have with this film, most of them are pretty much similar to those I have with the play. And I've always found these issues justifiable to some extent. Also, the visuals are uniquely spectacular, and Céline Dion's My Heart Will Go On is timeless!

(8.5/10)
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
17 November 2019,An emotional master piece.,"I have never whatched this movie in thweright way, i mean i alredy seen scenes and watched some parts when i was a kid but today a sit to really see this one in a life time master piece, this movie is full emotions, you feel love, despair, fear, you laugh, you cry, you feel bad for these chracters and most import you belive in their love, and is a wonderfull exemple of storytelling, cameron is one of the best filmmakers of all time and this movie is one of the proofs! Amazing!!!
8 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
29 January 2020,Very good,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",8
14 February 2023,25th anniversary in theatre,"I was loathe to go to see this in the theater in 2023 however my friend wanted to experience it on the big screen so I obliged . I don't recall loving it when it came out, I was younger and everything was cringe back then. It is still cringe haha but in the best possibly way ! The acting and the pacing ... the unfolding of this story was so well done . It felt like a very short movie Also, having learned some of the facts about how the movie was made overhears and the attention to detail was moving. There was almost a coldness or a sterility to the experience which felt very much the setting on a brand new ship. The characters felt authentic and while of course Jack and Rose were a bit rudimentary ( for lack of a better term ) they were children of the time and their love felt wholesome and innocent against the backdrop of impending doom. The ship , the beautiful detail and it's stunning demise was truly epic ! I saw it in 3D and it didn't feel forced , it was beautiful to watch . Finally ,what I wasn't expecting was to wake up today with such vivid recollections and appreciate for how well this movie was done over time .
3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
14 February 2023,"Beautiful & Impactful, Recreation of the Sinking Magnificent, Winslet & DiCaprio Excellent","I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",9
13 March 2019,Beautiful and tragic,"This film goes down in history as one of the best based on a true historical event. You'll feel the pain of the characters as the ship sinks. It's truly a human tragedy
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
18 April 2016,"Your usual James Cameron movie - all style, no substance","A typical James Cameron movie, i.e. all style, no substance, and excruciatingly long.

Plot is basic - love story set against the Titanic tragedy, that's it. Just basically drifts for 3.25 hours around that central plot. The direction is all about the amazing special effects, another Cameron trademark.

On the plus side, Leonardo DiCaprio and Kate Winslet are excellent in the lead roles, and their interaction is spot-on. This movie pretty much launched their careers (well, in DiCaprio's case, shifted it up several notches).
12 out of 27 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
1 October 2018,One of the greatest of all time,"I'm rewatching this now. It has held up very well after all these years. I saw this in the theaters when I was 22. It was just me and my boyfriend who I recently just started seeing. We are no longer together, but I still remember him saying that the way the two were holding each others hands at the bow of the boat, reminded him of the way we touched each other's hands at the time. We were in love, just as Rose and Jack were. This movie also touched home because I too came from money and thought most of the rich people I knew and had dated were uptight and didn't seem to let loose enough and have fun....and I was afraid too I would fall in a trap to it and live a boring existence. It gave me more strength to branch out and not search for someone to love just because of their wealth and status in the world, but instead find love for whats inside a person. My world is better now because of that decision. So I thank you Titanic!
5 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
