Date,Title,Review,Rating
3 October 2021,One of the best Mystery and Michael Douglas movies ever made,"This movie had me on the edge of my seat. There were many twists and turns that kept your mind spinning and thinking.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 November 2020,What was the point again?,"The music drove me nuts... The constant 5 piano notes throughout the whole damn thing was so annoying. It was overdone by 5X.

Also didn't buy that Penn was his brother. Not good casting. I guess it was somewhat fun, but I am not sure what the point was behind it. It was more of just a roller coaster without any big lesson. Some films work like that, for example Taken was just one big thrill ride, but it kinda worked. This one, not so much. It felt monotonous. And too many things didn't make sense. Why didn't he just go to a police station? Why did such a rich man only ave one house keeper/maid who made him sandwiches? I didn't buy that and why didn't he show her the vandalized house? They expect us to believe she never heard or saw them going to vandalize the house and he didn't even think to ask that>

I could go on about plot holes.

I rate this mediocre.",5
5 May 2002,Jon Monsarrat review: Intelligent & with something to say,"At first glance, ""The Game"" is purely a psychological thriller. But the twists and turns in the plot are all neatly connected, but always keeps you guessing, in the style of ""Memento"".

Great acting all around, especially can't-fail actor Michael Douglas, and -- without giving away the story -- the film does have something to say about life. And it is all wrapped up in the end, unlike the old TV shows ""The Prisoner"" and ""Twin Peaks"" which got crazier and crazier and then, um, they admit even the writers have no idea what's going on.

For an action movie guy like me, who isn't into dramas, The Game had not too much finesse and just the right intelligent attitude. But you don't need to follow all the intricate connections to enjoy the film.

Who should see this film:

-- Action movie buffs of all types

-- Pranksters: a must-see

-- Drama film buffs with nothing better to do on a rainy day.

But don't expect any romance.

I'll give ""The Game"" a well-deserved 9 out of 10.",9
10 October 2019,I enjoyed it but...,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",4
10 September 2008,The one to beat,"This movie starts off like an idle running car engine and increases in excitement steadily accelerating to a full roaring jet engine and then goes ""pop"" at the end like an orgasm. I stood up after seeing it on the small screen (at home on video) with my mouth wide open and said ""That's the best one I've ever seen"". I'm not the Lone Ranger, many others agree with me. I've heard a critic say that it's ""too much to swallow"". No it's not, It's a movie, It's fiction, It's supposed to be a stretch. I say if you just go along with it, ""The Game"" will stimulate your adult mental palate like no other movie, it's like great porn, but for your head, not your little head. There should be a golden arrow that rides along the ceiling of all the video stores through all the different sections (horror, sci-fi, etc.) right up to a special little shelf with ""The Game"" on it that just says ""The one to beat"", Until there is one better...
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
10 September 2000,Still A Great Watch,"I watched this movie for the third time just today and it's still great fun. One of the characters in the movie sums it up perfectly when he says he wishes he could just forget it all, go back, and do it again...I wish I could watch this movie again with no knowledge of what really happens...it could throw me all over again!

A fun thing to do while watching is to identify when, if you were in Mr. Douglas' shoes, you would go completely mad.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
28 June 2023,Perfection,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",10
24 December 2012,"an incredibly well made, thoughtful and intelligent thriller","All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",10
28 April 1999,Best film of 1997,"Mind twisting, paranoia inducing suspense about a control freak whose life is turned upside down. Michael Douglas stars in his best performance since Falling Down and Sean Penn does a fine job in the role of his younger conniving brother. Debroah Unger is sexy as the token female lead/love intrest. When I originally saw this in the theater I walked out of it so paranoid that I was looking over both shoulders for a week. This movie has strong writting and directing. Even a decent soundtrack (A rarity for a suspense/thriller). Attention to detail and a twisted sense of humor are what keep this movie a head above the rest. But keep in mind that the man that rented this to you could be involved. But it's all just a game or is it?
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
11 August 2021,Enthralling until its far-fetched ending,"I love David Fincher as he's a skilled director that is able to make outstanding films. The Game is one of his most suspenseful yet weaker films.

The Game follows Nicholas Van Orton, a wealthy banker that receives a gift from his brother which allows him to participate in a mysterious game.

Thrillers have been something David Fincher has been good at making. He has the talent to bring out so much tension and stretch it all the way through to create a captivating experience. The Game is another example of Fincher's abilities to conjure suspense as a large portion of this film was tense and very interesting. Not only was it fun to see Michael Douglas get into strange situations but the film leaves us with many questions as to what is actually going on. The constant guessing of what's taking place had me hooked onto The Game's story. It builds and builds to situations that you don't see coming and Fincher utilises its intense premise to its advantage. There's a particular scene taking place in a taxi that's so well executed. As the film was building, I was excited to find out the big reveal at the end. However, when the ending happened, that's when the film came crashing down for me. The ending seemed way too convenient in my eyes and it became very difficult for me to suspend my disbelief.

The performances are all very good. Michael Douglas gives one of his best as Nicholas Van Orton. He pulls of the desperation and paranoia the character develops throughout the film really well. Sean Penn is also great in the film even though he has very limited screen time. Deborah Kara Unger did a good job as well and it was fun guessing whether she was in on the game or not.

The Game is a strong thriller through its first acts but the third act is where the film asks us to suspend too much disbelief which I wasn't able to do. Despite that, Fincher does a great job keeping the suspense intact and Michael Douglas delivers a strong performance in the role.",7
1 February 2004,Cat and mouse with oneself,"I really enjoyed the Game as it has all I ask for in a film.

It has a bit of a drama, getting personal with its main hero and his relationship with this brother, it has lots of action keeping you well on your seat, a very clever twist from start to finish to ensure intrigue is there but above all as far as I can remember it is the only cat and mouse chase but not against any enemy but with his own self.

It started as a birthday gift from Sean Penn to Michael Douglas, who he though it was some escort service but when he decided to accept this gift/game took over his life.

This will not be thought as one of the best movies of all time but the fact remains is a very good movie not to be passed by.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
12 December 2014,Something of a shaggy dog story but well worth the ride,"You've got something if you can slowly ratchet up the tension and keep us guessing until the last minute, but David Fincher's The Game is essentially a high-value shaggy dog story. There's nothing wrong with that, of course, but in my book a film has slightly missed the point if you can't watch it again and again.

Well, of course, you could watch The Game again and again, but once you know how it all ends, doing so becomes a little pointless. Then there's the danger that whereas the first time round we are sitting on the edges of our seats wondering where Michael Douglas's bad luck will take him next and, not least, what the hell is it all about, at second, third and maybe even fourth viewings - and knowing full well how it all plays out - the viewer will start picking holes here, there and everywhere. That would be unfair, of course, but that's exactly what we would do.

But what the hell: you are either reading this wondering whether is worth your time taking a gander, in which case I say unequivocally 'go for it'. Or you have seen it, have your own view about how good a film it is and are wondering what others made of it. In that case, you probably agree with me that it's worth the ride, but starts to lose on points the more you reflect on it.

I, too, have been looking at the opinions of others, and should warn the first-time viewer that although it is all hugely enjoyable and intriguing, it is, at the end of the day, just a piece of very well-made, thoroughly gripping hooey. Great filmmaking it ain't.",7
18 December 2016,It's just a game ?,"A mess that works, so we can define ""The Game"", David Fincher, puts us in the role of Nicholas Van Orton (Michael Douglas), a millionaire who has a quiet life and away from everything and everyone, until his brother invites him For a game. Well, if I continue to count it will be spoiler, a high point of the film is its script, which has many twists, and the viewer suffers along with Nicholas, although it has a bit of utopia, ""The Game"" does not have a message to us Say, perhaps the message of the sovereign man, rich and powerful who deep down has feelings, or perhaps of the man who has everything and has to learn to have nothing, Maybe, well, maybe, David hardly explores these elements, and over time You do not understand the rhythm of the movie anymore, it's slow and fast time, but even so, the viewer does not lose his attention in the film, not even for a second, Fincher came from Seven, where he abused language figures in his photograph , But if you expect something like this here, well, forget it. Fincher does the basics, but does a lot of quality with this basic, soundtrack, editing, photography, mixing and editing, everything is in a good standard, the performances are also good. Finally, ""The Game"" is a good movie to put on the resume and does not disappoint, but to the standard David Fincher, is reasonable.",8
7 February 2009,They won't leave me alone! I'm a goddamn human-piñata!,"David Fincher follows up ""Seven"", the by ""The Silence of The Lambs"" influenced thriller that broke out of genre conventions and subsequently became the second most influential thriller of the nineties, with another puzzler. ""The Game"" lays it's cards out in plain sight from the get-go: figuring out the object of the game is the game. Which doubles the fun if Fincher's smoke and mirrors fool you.

When his unkempt brother Conrad (Sean Penn) first tries to warm him up for the idea of actually participating in ""The Game"", Nicholas Van Orton (Michael Douglas), aggravated, says 'he hates surprises'. Conrad pleads: 'It's a profound life experience'; prompting Nicholas to reply: 'Like a stroke?'. Fools speak the truth when they're joking. Van Orton soon finds himself in a roller-coaster with no seat belts, and he forcibly comes to an insight when the cart plummets into the abyss.

If there is such a category, I'd put ""The Game"" in with escapist thrillers: pretension-less, fun, keep-you-guessing films with twists as a goal onto itself. Therefore, people shouldn't stumble over the improbabilities in the plot. It's like reading Jim Thompson, a man who does not know the meaning of the word restraint as far as hardboiled characters and plot u-turns go.

Fincher directs straightforward thrillers with such a sleight of hand, I can think of no contemporary directors who can match his skills in the genre. Cinematographically, ""The Game"" was well ahead of it's time. It seems DP Harris Savides and Fincher make a great team: they also collaborated on ""Zodiac"". Both films' night time scenes take my breath away. Add three time Academy Award winning composer Howard Shore into the mix and what you get is a very effective psychological thriller.",9
19 February 1999,Engrossing thrill ride,"If you're the type of person who comes to movies just for escapism, this is a good movie to watch. It's a thrill ride that always keeps you guessing, yet it's enjoyable and keeps you glued. John Brancato and Michael Ferris were also the credited writers on ""The Net"", and like that underrated film, this asks the question; what if everything you took for granted was thrown out of whack? Another way to see this is as the ultimate virtual reality movie. And like any good director, David Fincher turns the screws so subtly that by the time you realize he's done it, you're hooked already.

Michael Douglas, of course, has played so many yuppies he can do them in his sleep, but luckily he didn't here. He even shows the man behind the facade here. Sean Penn seems an unlikely choice, but he keeps you guessing. One performer who gets overlooked usually is Deborah Kara Unger. Her role may not be that big, but it's certainly key, and the ambiguity she radiates fits perfectly with the tone of the film. Good character actors like James Rebhorn and Armin Mueller-Stahl also turn in memorable performances. As for the ending, I can understand how some may have felt cheated, but I loved it.",10
8 August 2021,Great Watch,"A fantastic rollercoaster of a film with a few twists thrown in for good measure.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
13 September 2013,WARNING!!! Complete waste of time,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",1
29 June 2014,I love how it boggles and mess up my mind,"I never expected much from the film at the start but the film way exceeded my expectations of it and it turned out to be one of the best I've seen. It has kept me thinking all throughout the movie, glued me on my seat and kept me watching and feeling every scene. Very intellectual and simply fascinating. Every scene accelerates the emotion and puzzles you more. It was creatively thought of, fast paced but never lacking. The ending was really unexpected,just when you thought it's over,it's just really getting started. I would definitely recommend this to my friends. I even half wish right now that CRS exist. I love this types of films,never boring. This is a must see. Thumbs up!10 out of 10. I love it.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 December 2019,Excellent,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",10
30 August 2014,"Thrilled, Enraged, Happy (sorta, or maybe just... MIND BLOWN)","From what I had read I was expecting from the beginning of the movie a twist ending but ,it has offered me so much more than that, I would call it a double twist kind of movie.

It is a psychological movie that really kept me in suspense until the end.

During this very elaborate plot I went through different emotional states from confusion to understanding, rage and finally shock. This movie made me think I that I really understood the story, coming to the same conclusion as the waitress told the main character and I could only think of a very weird, open ending. The other characters beside the main one, were very little presented leaving me with a sense of mystery. I think even if you put the puzzle pieces together it is hard to get to the real conclusion, because a lot of the pieces are missing or they don't make any sense. Douglas portrays extremely well the character's various emotions and he really got me sad and enraged, seeking justice for what he went through. It is a psychological movie that really kept me in suspense until the end OVERALL I RECOMMEND THIS MOVIE with a MIND BLOWING ENDING!!! I will not go into more details just... WATCH IT!",9
25 April 2001,the best film i've seen this year.,"I only just watched this film the other week after putting it off for ages, i never really got excited enough about it to sit down and watch a Michael Douglas film is,nt what i would put high on my list, not because i dislike him but i never really get drawn into his style of film if there is a thriller like this on one sky channel and an all guns blazing action film on the other then i'm likely to watch the action flick for the adrenaline rush. Now i wish i had watched this sooner and at the cinema. This is an absolutely brilliant film the writing of it is excellent, despite its far fetched idea and happenings (none of the events of the film could ever really happen the way it did in the film). The direction is also first rate and the atmosphere that is created is so tense and really creates a sense of paranoia, i unfortunately missed the first ten or so minutes but the Game as such had not really got started so i lucked out, i can't really explain why i found this film so intrigueing, its an edge of the seat affair that is brilliantly acted and strange because after the film i was trying to think what just went on and you want to see it again much like Finchers other film Fight club which is also excellent, but i do prefer this. I don't know quite why i was never bothered about watching this especailly considering how excellent it was and i must say to watch it at the cinema in the dark would be excellent i hope the do have a special re-showing of this like they do with some films. All in all not to be missed, and it requires two viewings unfortunately i haven't watched for the second time so i'll have to buy it, well done all involved in the making of this i say.",10
24 May 2002,One nasty game!,"This is not David Fincher's masterpiece but is still incredibly exciting thriller and mind game. We follow the rich banker's (Michael Douglas, a great actor!) boring life as he lives alone in his large mansion and is bored of all around him. His wife has left him and it only makes things worse. However, his birthday comes and his brother (Sean Penn) has given him something very unusual for a present. ""What can I give to a man who owns already everything?"" he asks and gives Douglas an envelope. He opens it and finds an invitation to a game...And that's all I'm gonna tell you. The less you know about the film, the better.

This film is very original and exciting, and will have many twists and turns throughout the whole film. Once you think that ""Oh yeah, that's it!"" a new twist will arrive and the viewer is again totally lost, as is the main protagonist. It is horrible to think that something like this happened in real life. The film is often very scary because nobody knows what's going on and the film is pretty dark in lightning, a Fincher trademark. The main point seems to be here that never forget the fact that no matter how rich or wealthy you are, you're still a human being who can die or loose everything like anyone else. Prosperity and power don't make anyone immortal or stronger than others and all the human beings are as vulnerable as others. The film is a lesson in living and remembering the facts of life.

Extremely pleasant little psycho thriller with fresh script and chilling moments, but actually who would expect Fincher to do something bad or dull? Lovers of Fincher cinema should like this and there are no elements (violence, sex) that often alienate some people, so I think that many will find this film nice to experience. Or then, it may be too intelligent and difficult to follow for casual popcorn eating viewer..

8/10",8
29 April 2013,"Fincher asks the question, ""what is real?"" but misses a great opportunity","All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",9
13 June 2019,The Game Is On!,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",9
23 March 2019,One of the best thrillers!!!!,"One of the best HOLLYWOOD thrillers ever created in the history. I remember I was sitting and scrolling through the TV and suddenly I stopped on this movie. IT has just started and since that minute I was sitting on the sofa and watching this movie. It caught y attention and I was unable to detach from it. The plot is very interesting and the tension is kept till the very last minute of the film. The creators of this films are geniuses. They payed attention to every little detail. Also the films like this which involve a ""game"" in them, require much more work and hard work to avoid any misunderstanding and to give the feeling of the reality. When I was watching this movie felt everything what the main actor felt and for me it is the main indicator of the well directed movie. I am sure I will be constantly rewatching it in the future.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 September 2006,Unique David Fincher thriller gem,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",7
1 January 2021,uzo,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",10
29 October 2002,"Only rented since cast included Douglas, Penn, Baker & Manz","If you saw the trailers for this then you know the whole setup and it is just a matter of waiting for the twists and tricks and chase scenes to finally end. That being said, the movie is above average for this type of affair. I agree with Spleen's review almost 100 percent so read that one. I actually rented this because Michael Douglas is someone who I feel can really carry a picture. He has a presence which is unequaled. That voice of his has power. Also in the movie is Sean Penn and he is a guy who always has integrity in his film choices. Also cast in this movie are a couple of folks that really got pulled out of the mothballs. Carroll Baker played the elderly housekeeper and I will always remember her as the teenage Baby Doll. Linda Manz had a bit part that lasted all of 10 seconds and I will always remember her as a kid in Days of Heaven and Out of the Blue. Having those two in there seemed to add a bit to the surreal effect.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
12 March 1999,Disappointment from Fincher,"When David Fincher made Se7en I instantly had him among my favorite directors. If he makes more films like ""The Game"" I will have to exclude him from the list again.

The Game is uninteresting. What was the point of making it besides the entertainment. We have seen this ""cruel man turns into a softy"" theme a thousand times before, so why make another movie about it, if you cannot add something new. I like a movie to question my view of the world and this movie is not even close to do so.


The Game is unbelievable. How can the people behind the game predict the actions of the participant (Michael Douglass) so precisely. Where he goes, jumps, runs, shoots, etc..






Some of the commentators on this movie, have stated that The Game is in the same category as Se7en. Stay away from me, if you really mean that. You should not even compare the two movies. It's like comparing apples and oranges.

Rating: 4 of 10.",4
20 August 2021,2 hours of my life wasted,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",3
16 April 2000,Mind Boggling! A Must See.,"The Game is the best thriller ever! I just want to mention that Michael Douglas has really hit the mark as an actor. Michael Douglas is one of Hollywood's best actors an all time great, his role in the Game his best ever performance puts him in a class of his own. The Game can best be described as a puzzler about a control freak billionaire (Michael Douglas) caught in a deadly swirl of cat and mouse when his younger disreputable brother (Sean Penn) gives him a gift certificate to participate in a mysterious game that invades his ordered existence. Douglas's role of Nicholas Van Orton has to win the deadly game or lose control of life. After Van Orton battles the mystery and ultimate terror challenge of ""The Game"", surprise all just a birthday gift. The object of any game is fear and surprise. The Game is a must see due to Michael Douglas's no nonsense acting and the thrilling mystery that boggles your mind, only to harmlessly surprise in the end. A must see, Michael Douglas at his best.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
6 February 2003,Nice birthday present,"I saw this movie in theater on its opening weekend. It was my birthday and I felt like giving myself a small birthday present.

I sat there enthralled and engaged in the plot. The tension and intrigue were great, emanating from great directing and a believable performance from the entire cast. It makes you think and try to fit the pieces together, while remaining slightly edgy and always moving forward. The best part of the movie is its slightly eccentric, but ultimately original and daring script that made Nicolas Van Horton's birthday present my birthday present worthwhile.

You cannot forget an ending like this. Some did not care for it much, most loved it, I simply adored it. I sat there end watched the screen even as the credit rolled and kept saying to myself ""I can't believe he did that, I can't believe they did that"". Refering both to the character and the writing team (who wrote ""Terminator 3, coming to a theater near you"" by the way). Unbelievable.

It helps that talented David Fincher was able to work with this crazy script, keeping it dark and intriging and bringing it to its ultimate climax.

Must see.",9
23 August 2008,Original design yet marred by cavernous sized plot-holes,"The basic premise of this movie is that the character played by Michael Douglas, an extremely wealthy, snobby, aristocratic, Los Angeles business man, has everything in the world he could ever desire. So it's his birthday, and his brother proposes, ""What do you get your brother for his birthday when he already has everything he could possibly have in the entire world?"" Well, it turns out, you buy him a real life action sequence set up as a game, that the receiver of the gift, played by Douglas, will never know when his game starts, and won't know when it will end until that exact moment.

For the next hour after the game begins we, as the viewers, are taken on a long journey filled with on-foot and car chases, shootouts, kidnapping, explosions, and other cliché and typical action sequences.

Unfortunately, the action is so ridiculously over the top, that it can only be seen as a plot hole, bad writing even. Because the organizers of the game destroy cars, structures, entire houses, create explosions, fire assault automatic rifles off in the middle of downtown L.A. with no police repercussions for any of this. Suspending disbelief is just too impossible for this level of activity being unnoticed by local authorities. Not to mention many of the actors in the game impersonate federal, state and local law enforcement, and EMTs, all felonious acts.

Not to pigeonhole the movie into the 'all action no substance' genre that Hollywood is often accused of, the movie creates some horribly written dialog that is melodramatic, philosophical, and preachy. Not qualities that are fitting for an action-thriller movie, and serve to mostly get in the way of the explosions.

The cinematography, audio post production, and especially the acting, are all brilliant. The plot, and writing, and editing however are amateur at best and take away from the positives significantly.

Though the idea of this film is extremely original, the premise takes much creative license with reality and runs wild with an absurdly furious and unrealistic pace that would never go unnoticed by proper authorities. Everything that happens in the movie is part of 'the game' that the main character is experiencing. Factor in a $50 million budget then, and you have to wonder how his drug addicted, jobless, impecunious, and unkempt brother could have possibly afforded to pay for this birthday present. Throw in the fact that the company that runs that game would have to insure every aspect of the game that brings the total of the cost of one play-through of the game into the $100 million range. I just can't suspend disbelief that much for a movie that ignored its plot-holes to get straight to the explosions.",5
22 January 2004,What a birthday gift!,"This is certainly one of the most intelligent films I have watched. It's a big action one with a great surprise in the end. It's Sean Penn, one of the best actors in the world, in a good performance and Michael Douglas good as well. I first watched it back in 1997 or 1998. Now I'm watching it again. It's worth watching again! So get this film and enjoy it!

My rate 8/10
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
3 May 2003,"Paranoiac, thought-provoking and highly entertaining thriller.","Always keeping you on the edge of your seat, `The Game' is a brilliantly crafted psychological thriller with a cool scenario. And the promising plot leads to a conclusion that doesn't disappoint. The storyline alone is enough to recommend `The Game' but this is well backed up on most other levels. The script is well timed with plenty of imaginative sequences along with more twists and turns than a helter-skelter. There are also some appropriately dark directing techniques that are frequently used along with cool camera angles.

The acting is very good, even if it is mainly a one-man-show. Michael Douglas was well cast in the lead role and the paranoia and odd occurrences in his normally quiet lifestyles make his transition very convincing. Sean Penn doesn't get a whole lot of screen time but does well in the few scenes that he's in. Deborah Kara Unger is standard is Christine, the woman you can and can't trust. There's some other average support from the likes of James Rebhorn, Armin Mueller Stahl and an actress that appeared to have vanished off the face of the Earth- Carroll Baker.

The film grips like glue and doesn't let go until the `smack-in-the-face' conclusion. It doesn't make a whole lot of logical sense, but then again this is Hollywood we're talking about. Another good thing is the way it is so involving. We feel as though we are plunged into this world of surprises and betrayal that the protagonist is experiencing.

It's an engaging puzzle that has to be worked out, so `The Game' is quite possibly the best psychological `rubix cube' thriller in years. It may heavily border on surrealism at times, but still remains very enjoyable and highly tense. I give it 7.9/10.",
21 November 2022,"I loved his "" game"" of "" Disclosure""","Have to add.. Brad is a wonderful actor...he can do it so chill. Colin, picks films that challenge him and arent the norm. Btw...thats his choice. Hes doing very well. I love to death both brad n colin ,so differenti think colin has to work harder at it. But so what.my biggest pleasure w him ishe really wants to feel what its liketobe , really be in , not just the character, but almost areal person. Hes mr compassionate anyway. Brad ,he just flows... comes out like water out of of a spout.the ones we know if we see them once a year were lucky. Like to see ...well maybe not now....russel crow. I love to hate but that boy wasgood. And who are these christian bales and i dont know . I dont care. Guess im just too selective.l love who i like, and i like who i love thats it. 20 if im lucky. . Sorry if i bored you. But i didnt...lol.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
24 May 2002,Great plot,"This movie is really original and entertaining. Michael Douglas delivers a good performance in the leading role and Sean Penn is as always good,this time as Michael Douglas brother. I will not tell you anything about the plot,because the less you know the better. But I can promise you that you want have a clue about how this movie ends,before the very end. Simply a unique plot.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
16 April 2003,captivating,"David Fincher on an obvious role. Shows he can handle a Hitchcockian thriller while adding a personal touch. Also kudos to Mister Sean ""I am completely insane"" Penn for delivering another stellar performance. I mean, don't you love the way he spouts words when in the midst of chaotic torment?
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
29 June 2007,What the F*** is going on here....,"My seven word title is the best way that I can summarize this movie. And don't get me wrong I thoroughly enjoyed this movie, in fact I wish more movies left me with that type of reaction. This movie is the definition of a thriller, and all others in that genre should use ""The Game"" as their template. This movie also ranks number 44 on the 100 scariest movie moments of all time, and ""The Game"" is not even a horror movie. Also, its first person camera shots and eerie situations are sure to suck any viewer into ""The Game"", and even though I'm literally ten years late with this review I hope it was a little helpful. I mean I can't talk about a movie from 1997 at the water-cooler if you know what I mean.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
26 July 2023,A ghost story for those who make money their god.,"All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",10
27 July 2012,A lively and exciting puzzle-gimmick thriller!,"A lively and exciting puzzle-gimmick thriller! Riveting, from start to end - David Fincher does it again after his slick & grim thriller, Se7en. Though a few plot-holes are there, movie is a well-paced and exhilarating ride. Just when you think that you've figured it all out, the movie turns upon you.

Michael Douglas is the soul of the movie; he gets into the character and carries the movie on his shoulders. Sean Penn and Deborah Kara Unger, though having small roles, are terrific and make their presence felt.

The movie ends with a spectacular and satisfying conclusion!
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
26 June 2021,The Game,"The movie suffers a bit from being too confusing and the ending isn't as satisfying as it should be but I still think the game is a highly underrated suspenseful thriller that has some of the best twists and turns I have ever seen in a film. The first time I saw it I was on the edge of my seat the entire time and even though I have seen the film several times now its still as engaging and intriguing as it was the first time. Michael Douglas gives a fantastic performance and the supporting cast especially Sean Penn are great as well. David Fincher is one of my favourite filmmakers and the game is easily his most underrated hidden gem.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
7 July 2021,"A hell of a ride on a thrilling psychological roller coaster, that will keep even the most phlegmatic viewer on the edge of his seat","All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",8
6 April 2021,First time,"I just finished from watching this movie. All i can say is wow am glade that i watched this in 2021 its an amazing movie i enjoyed every min of it.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
14 September 2013,Best Movie Ever.,"I saw this years and years ago. I just watched it again for the second time as I have always said it was genius and highly recommended it, and I wondered if I would watch it now and think it was silly as we so often do with changes in maturity levels and experiences.

Honestly still one of the best concepts ever. In fact, even though the ultimate point of this movie is the twisting and turning and epic ending, and this time I watched it with the understanding of the plot, I STILL enjoyed it immensely and would still recommend it as highly. The actors are all brilliant, even the supporting roles, and the idea is something that I think is one of the best concepts Hollywood has ever come up with. I don't think they could ever remake this without ruining it and ""Hollywoodizing"" it, so I am glad it was made as well as it was the first time.

The only movie so far that I have given 10 / 10",10
17 October 2009,The object of the game is not a part of the game,"According to Game Theory (a branch of mathematics), a game consists of a set of players, a set of moves (or strategies) available to those players, and a specification of payoffs for each combination of strategies. What make several non-mathematicians astonish in this definition is that nothing is said about the object of playing. From non-mathematical games we know that one can play with balls, chess-figures, straws (Halma), dominoes, etc. But what happens when one of the players become the object of the play or game? According to the above definition, then, he must know about the moves of the game, and also about the specification of payoffs for every move - in this special case also for his own moves and not only for those of the other players.

This is, abstractly said, what ""The Game"" (1997), a very intelligent and metaphysically deep movie, is about. Mr. Van Orton gets as a very special gift from his brother with whom he has a very problematic relationship, a gift which is on first sight nothing more than an entrance billet to a VIP-club. After Mr. Van Orton has filled in a very detailed questionnaire, the play starts - but without knowing him any parts which belong per definition to any game. As a matter of fact, the audience who does in this case not has the luck of the distant observer to be always at least one step in front of the protagonist, gets involved in the game, too, and without knowing that until just before the movie ends. Therefore, the game, which is based, both the main actor and for the watcher, on fully obscure rules, appears more like a dream, or better a nightmare, and the only question in the two hours of running time is: When and how will this nightmare end? In the end, however, one will see that a game which is based on the violation of all defining rules of what a game must be, has to follow enormously complex rules in order not to risk the life of the object of the game.",
24 May 2020,"Great 1st Half, Awful 2nd","All star casting and performances, creative and suspenseful writing, excellent directing, and spot on cinematography and score. A little far fetched you say? Maybe not if you're RICH rich. Either way, that's the point, and why it was so fun! Maybe one day we'll see a Part 2. A well deserved 9/10 from me.",5
