Date,Title,Review,Rating
21 March 2015,A Fun & Excellent Animated Movie... A must see!,"It's so fun and enjoyable and greatly written with an excellent story line. The actors were superb, we felt a mix of emotions through the viewing. Definitely a movie for all ages. We can tell that the producers of this film worked hard to bring to life the under water world in such an engaging and comedic way, and the quality of animation, captivating bright colours and suited cinematography, as expected was fantastic which we felt also aided the entire viewer experience. With each character's unique personality being perfectly distinguished in a clever way highlighted much creativity and places this particular movie at the top of the our list of awesomely produced animated films. If you haven't seen this film we encourage you to do so and be prepared for an experience and be taken into another world. Do watch and thoroughly enjoy! A great ""must see""!
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
15 June 2003,BEAUTIFUL,"Finding Nemo was...in a word...awesome.

Ellen DeGeneres as Dory was funny, and the characters were deep. And they actually had personalities, unlike some cartoon (yes I know this is a PiXAR film) movies. And the characters...well...you could actually like them. A bit too long...but it was very enjoyable. ~~~8/10~~~
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
16 April 2015,it is the best film in the world!!,"you must watch this film or you will die. i have watched it a infinity times it is the best. if you don't watch it Isis will come and kill you. dory is my best friend so if you be horrible you will die. finding dory! you must watch this film or you will die. i have watched it a infinity times it is the best. if you don't watch it Isis will come and kill you. dory is my best friend so if you be horrible you will die. finding dory! you must watch this film or you will die. i have watched it a infinity times it is the best. if you don't watch it Isis will come and kill you. dory is my best friend so if you be horrible you will die. finding dory! you must watch this film or you will die. i have watched it a infinity times it is the best. if you don't watch it Isis will come and kill you. dory is my best friend so if you be horrible you will die. finding dory!
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 March 2004,The Best film ever,"This is a very touching and cool movie.

Pixar is the best Animation company out there. This movie has it all; good voices, good comedy, great plot, and best animation of all time!

It looks so real! I can't wait for the next pixar film! I hope they want to make a sequel to this, and I hope I can write it!

I want to work for PIXAR animation studious sooooooo Badly that it hurts! I want to be a voice actor!

Pixar should make a good sequel to this. Anyway, Finding Nemo is the best of the best. It blows any other movie out of the water!

10 out of 10",10
28 February 2022,Entertaining for all,"Generally I avoid animated movies aimed at kids, but this movie is laugh out loud funny for adults. I have to say more to reach the minimum for review so I'll just say this...casting was fabulous and characters are just like people we all know.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
9 September 2022,I Love Underwater Movies,"Personally I Love Underwater Movies. And I Know I Said Open Season Was The Best Animation Comedy I Had Ever Seen But That Was Until I Saw Finding Nemo. I Only Rated Open Season 8/10 Because Of A Disgusting Bits. So Now I Would Say This Is Just The Best Animation I Have Ever Seen. There Is Some Funny Bits That Would Have You Laughing But It Is More A Great Animation. Dory Is Funny. I Hate That It Had To Nearly Be Really Sad Ending To What Is A Great Movie. But Of Course It Provided A Great And Happy Ending To What Was A Brilliant Film. I Recommend This Film For All Ages. Spoiler The Tears Might Start Spilling When You Decide To Watch This Movie.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
2 August 2008,One of Pixar's best work ever,"I'll be totally honest and confirm to you that everything what they say about this movie is true. It's a brilliantly animated masterpiece with lots of humor that actually works and a plot that really brings tears to your eyes from time to time. The modern artists of Pixar never cease to amaze the audience in expanding their horizons. Finding Nemo is visually stunning and you can have nothing but respect for the people who created it.

I was more or less skeptic about watching it, because it was so overhyped ! Two days before it got released in my country, the TV and press loudly announced that the DVD broke all records in the USA during its first release-day. That's usually a sign of being typically mainstream and fake...but Finding Nemo is not. I'm allergic to fake sentiment and pathetic feel-good movies but I was really touched by this one. The moral and valuable life lessons are always present, but they're not shoved down your throat or thrown in your face all the time. This movie really relativates itself and that's important for a good comedy. And it's hilarious !!! Every side character in Finding Nemo (and there are a LOT of them) is exceptional and worth a mention. And the voices are cast perfectly as well...like the voice of Willem Dafoe for Gill, for example...a perfect choice. The character of Dory ( speaks through the voice of Ellen DeGeneres ) steals the show. She's an adorable blue fish who suffers from amnesia. She forgets what she's doing or going to every five minutes and that really leads to hilarious situations.

Movies like this aren't just being made for children exclusive... They're good for everyone to realize you have to entertain yourself from time to time and just to enjoy the little things in life. I recommend this to everyone in the world. No matter if you're 9 or 99 years old, Finding Nemo will bring a smile on your face and leave behind a warm feeling in your heart.",9
5 March 2021,Very touching film,"The story drives this more than the special effects.

Love the story!

Once more, the film guys never opt for the obvious, delivering always the right choices, always turning the right way, and once more transforming all of us mere viewers into big children, just marvelling into the beautiful sights and sounds of the big blue.

And they make us travel into all aspects of the possible journey, surprising even the most visionary viewer. The result is one of the most warm movies of the year, one of those movies that makes you come out with a smile and makes you forget about all your problems. If movies are a way to make you feel better, then doctors should be out giving prescriptions of Finding Nemo. Combining intelligence, entertainment and art into one is a gift that few have. Pixar does it a naturally as breathing. And once again the result is nothing short of amazing.",8
5 February 2021,Good cast,"They have good casts performing the characters, with a particular nod here to Ellen DeGeneres, Geoffrey Rush, Barry Humphries and Willem Dafoe (though one wishes Nemo had a bit more dimension to him); they have plenty of effort put into the look of the movie (one of the strongest achievements is that the undersea world of the Pacific is a lot more comforting than the dry land world of Australia, so that you feel alarmed whenever the action cuts to Sydney); and they have the sense to not go overboard with any cultural references.

It has to be said that it's a bit slow going at first, but fears that it'll be Pixar's first real disappointment are soon allayed; with some impressive animation, plenty of fine moments throughout and a wonderful score from Thomas Newman that gives the proceedings a breath of fresh musical air after his cousin Randy's efforts (so when can we expect David Newman to work for Pixar?), this ultimately ends up as another good effort from the bouncing lamp",8
12 January 2011,Watching it with the 3 kids now,"This is my favourite Pixar film and I am actually watching it again now with the kids. The years it took to make this and the fine detail are evident every time you watch this. It is like watching a documentary about the ocean as it is absolutely beautiful. It feels like you are watching a beautiful work of art brought to life. It is also such a great story and has a wealth of different characters that are fabulous. I love Crush the 150 year old turtle, Nigel the Pelican and the hilarious seagulls - Mate Mate Mate Mate Mate Mate Mate Mate Mate Mate. Still makes me giggle. Amazing how these films can turn you in to a 7 year old again. My 3 year old Joe is looking at me as if I am nuts. Willem Defoe is superb as Gill and Ellen DeGeneres is hilarious as Dory. How do Pixar get it so right? Sequel anyone?
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
17 November 2015,so lovely,"The clown fish Marvin ha a son called Nemo, and is very protective. When he finally gathers enough courage and let him on a school trip, the diver catches Nemo and takes him to the aquarium. There, he will meet with other sea creatures and begin to plan escape. Marvin will cross the entire ocean to return his son home. The palette of characters is amazing and extraordinary animation! Whether it comes to sharks in rehab for fish, cool surfing turtles, depressed starfish trapped in an aquarium or shrimp obsessed with cleanliness! In combination with the extremely witty, intelligent and profound scenario will draw you into this world and put a smile on your face. Pixar factory miracles comes another extremely painted world full of diverse but SC has a balanced colors which represents a real visual treat.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
10 March 2004,Fun!,"You should never be worried about going to see a pixar film because not only do they not make bad movies, they dont even make average movies. Everyone of their films have been both a stunning techniqual achivement but great family entertainment as well.

When it comes to the battle between Pixar and Dreamworks, Pixar is the overall winner. Both Shrek and Ice Age were blissfully over-rated as the jokes tried to be too adult and in the end failed misserably.

This newest effort tells the tale of Marlin and Nemo, a father and son that have a great relationship yet Nemo cant help feeling his dad is too overprotective (watch the film and find out why). It is when Nemo is taken away by a group of divers that Marlin searches the ocean for him, with the help of the wonderfully stupid Dory (She suffers from short term memory lose).

Visually this film is great as it looks as if it is actually taking place under the sea. Unlike the rest of their films, this one is ridicuously cute and it works. The animation also helps in the comical value of the movie. Dory is by far the funniest character as she constantly looks confused and blissfully unaware. The surfer sea turtles are a major plus point too ""DUDE!""

The only major downside to this film is that the ending feels rushed. With all of the Pixar films before this there was always a gripping chase that not only showed the hero status of the main characters but the bonding between them. This had the bonding element but a school of fish trying to escape from a net is, frankly, not as exciting as a showdown at an airport (Toy Story 2) or a chase in the rain (A Bugs Life). There are also no outakes to make us chuckle which is missed.

But at the end of the day this is family entertainment at the higher end of the spectrum. Forget trash like The Little Mermaid or Pochontas and watch a film that shows the comical side of family values.

4/5",8
8 November 2003,Cute Movie,"I was wrapped up in the excitement that everyone had over this movie and I decided to buy the DVD. We watched it last night and thought it was a very cute movie. But honestly didn't understand what the big deal was about. There were parts of the movie that were pretty slow and boring, and as someone else commented, this movie had the same story line as Toy Story 2, where they had to go into the human world to get them back to the toy (in this case the ocean) world. I gave it a 7 because it was cute, but this movie is not at all exceptional.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
11 June 2003,A lively and beautiful summer treat.,"Fish. How the heck do you make a movie about fish? Fish are good for hooking, cleaning and frying but to make an animated adventure about them? Seems like a long shot to me. Luckily for us Pixar Studios took up the challenge and made the computer animated Finding Nemo. This is an astoundingly beautiful, touching and very funny movie aboutahfish.

The plot of Finding Nemo is simple. In a comparatively tough opening scene (for a children's movie) clownfish Marlin loses his wife and all but one of their thousand-odd eggs. The surviving egg hatches to become the titular Nemo, a feisty little fry suffering under the watchful eye of his overprotective father. One day Nemo feels particularly put upon and swims off into dangerous water. Naturally he is captured by divers and soon finds himself captive in a fish tank. Thus begins Marlin's quest to find and save his son. At first glance, this looks like standard kiddy movie fodder. Dangers are faced. Fears are overcome and (big L) Lessons are Learned. The sort of pabulum parents dread sitting through and kids quickly tire of. For the most part though Pixar successfully navigates the shoals of the mundane. They fill Finding Nemo with enough fascinating details and humorous asides that you forget you've seen essentially the same movie a hundred times on Nickelodeon. From the dental groupie denizens of Nemo's fish tank to the single-minded seagulls the movie will snag even the most adult viewer's attention throughout.

The first thing that hits you in Finding Nemo is how gorgeous the movie is. The undersea environment simply ripples with color, texture and detail, especially in opening scenes set in a crowded coral reef. Traditional cell animation cannot begin to compete with computer animation in this area.

Pixar has always been extraordinarily clever in casting the voices of their features and Finding Nemo is no exception. Albert Brooks, an actor known for his neurotic roles, is perfect as the driven father fish Marlin. Willem Dafoe as Gill, Nemo's fish tank mentor, is every old con that ever led an escape attempt. Barry Humphries, usually heard and seen as Dame Edna Everage, sounds exactly like what you'd expect a talking shark to sound like. The featured voices include Eric Bana, Bruce Spence, Elizabeth Perkins, Austin Pendleton, John Ratzenberger and Geoffrey Rush among other - all perfectly cast and all fitting their animated counterparts perfectly. The standout performance, however, is Ellen DeGeneres as Dory the bluefish. She steals the show as Marlin's enthusiastically helpful companion with an unfortunate memory problem.

Finding Nemo does have its faults. Some sequences are played at such a frenetic pace it becomes hard to sort out what is happening. In particular Marlin and Dory's encounter with a trio of over-friendly sharks suffers from a too frenzied approach. If I hadn't read that they had stumbled into a Meat-a-holic Anonymous meeting I would probably have missed the joke. This, however, is a relatively minor blip in an otherwise consistently delightful film. With its wealth of humor, vibrant color and stunning attention to detail Finding Nemo is well worth a viewing on the big screen.",
13 January 2004,AMAZING!!!,"What can I say about ""Finding Nemo""? it's almost perfect! Animation is astonishing, looking at times even more than real when rendering landscapes and movements. Characters are very well developed, escaping even the stereotypes of classic cartoons (like the sharks or the sea-turtles). The story is sweet but not cheesy, in the perfect ""old Disney"" style, with a bit of sadness in the beginning and a nice happy ending. The animation on its whole was (of course) made for children and ""toon lovers"", but it's also full of small details which can entertain the ""common daddy"" who's taking his child to the movies. This is a masterwork. Absolutely.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
6 December 2003,Visually stunning and hugely enjoyable,"Over-protective clownfish Marlin (Albert Brooks) witnesses his only surviving offspring Nemo being captured by a deep-sea diver soon after a moment of rebelliousness from the youngster. Frantic, Marlin endeavours to find his son with the help of an amnesiac fish, Dory (Ellen DeGeneres). On his quest, he also meets sharks which have formed a Fish-Eaters Anonymous group, and a group of surfer turtles' that speak like Bill and Ted.

Meanwhile, Nemo has been released into a fish tank in a dentist's waiting room in Sydney. There, he meets a group of fellow prisoners led by angelfish Gill (Willem Dafoe) who has devised a cunning plot for them all to escape. The challenge that Pixar faces here is to make fish as cute and as loveable as the furry leads of previous animated successes. Anthropomorphism goes far enough to over ride the fact that in the wild, fish lay eggs and then neglect their offspring and to allow Dory to read the handwritten name and address on Nemo's abductor's neglected goggles.

Having enjoyed both Toy Story' and Monsters Inc', I found Finding Nemo' just as good. The success of Pixar features is down to the studio's story-telling skills and their ability to entertain the whole family: familiar quotes such as Hop inside my mouth if you want to live' will be appreciated by adults but lost on kids. However, there is still plenty to entrance the youngsters as well although I do feel that the film is overlong for very young children.

Brilliant characterisation and glorious animation makes Finding Nemo' stunning and charming to watch. This is a visual treat not to be missed. Also, the fun continues to the end of the credits so don't be too eager to leave your seat!",9
13 March 2006,Pixar do it again!!,"This movie will entertain you like no other animation this year.This movie has humour,excitement,great visual effects and a knockout soundtrack.

We meet Marlyn a typical clown fish who has just set up home on the coral reef off Australia with his wife coral who is about to be the mother of 300 or so unhatched baby clown fish.An awful accident happens and Marlyn loses his children and wife all 300 children except one which he decides to call Nemo.

After much deliberation Nemo is allowed to go to school even though his over protective father would rather he waited a couple of years.During his first day Nemo gets caught by divers at the drop-off and brought to Sydney,Austrailia.It is now up to Marlyn and his new friend Dory the slightly vacant fish to help find Nemo.Nemo who is now in a new world to him, a fish tank in a dentists office in Sydney.

This is a great movie for all ages an absolute must see.

10/10",10
8 August 2019,Too Much!!,"This is definitely one of the most hilarious animated movie that I have ever seen. It's fun, exciting, and full of adventure!
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
4 March 2022,Classic fish in a water story,"This is my favorite Pixar movie. It's become a classic due to its incredible writing and beautiful animation. I was awe struck when I saw this on the big screen. The colors and depth of the animation is pure art. Funny for both adults and children. I never tire of watching this movie. In my top 10 of my all time favorites.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
18 May 2019,MINE ?,"I'll be totally honest and confirm to you that everything what they say about this movie is true. It's a brilliantly animated masterpiece with lots of humor that actually works and a plot that really brings tears to your eyes from time to time. The modern artists of Pixar never cease to amaze the audience in expanding their horizons. Finding Nemo is visually stunning and you can have nothing but respect for the people who created it.

I was more or less skeptic about watching it, because it was so overhyped ! Two days before it got released in my country, the TV and press loudly announced that the DVD broke all records in the USA during its first release-day. That's usually a sign of being typically mainstream and fake...but Finding Nemo is not. I'm allergic to fake sentiment and pathetic feel-good movies but I was really touched by this one. The moral and valuable life lessons are always present, but they're not shoved down your throat or thrown in your face all the time. This movie really relativates itself and that's important for a good comedy. And it's hilarious !!! Every side character in Finding Nemo (and there are a LOT of them) is exceptional and worth a mention. And the voices are cast perfectly as well...like the voice of Willem Dafoe for Gill, for example...a perfect choice. The character of Dory ( speaks through the voice of Ellen DeGeneres ) steals the show. She's an adorable blue fish who suffers from amnesia. She forgets what she's doing or going to every five minutes and that really leads to hilarious situations.

Movies like this aren't just being made for children exclusive... They're good for everyone to realize you have to entertain yourself from time to time and just to enjoy the little things in life. I recommend this to everyone in the world. No matter if you're 9 or 99 years old, Finding Nemo will bring a smile on your face and leave behind a warm feeling in your heart.",10
5 July 2003,Fish ARE food...not friends...,"I've just finished a nice snack of eel sushi, and a dinner featuring a very nice ahi tuna steak, so I'm now well prepared to begin my review of Pixar's latest creation: `Finding Nemo.' I highly recommend a nice seafood dinner before, or perhaps even after watching this film.

Nemo (Alexander Gould) is a clown fish, and the only survivor of a brood of hundreds. While still an embryo, a mean old fish eating barracuda (are there any other kind?) decides that a nice clown fish caviar is the order of the day, and snorks down all of Nemo's brothers & sisters, not to mention his mother Coral. Nemo's only surviving relative is his father Marlin (Albert Brooks), who, needless to say, is a bit distraught after having lost most of his family in a couple of bites.

Naturally, Marlin becomes a bit overprotective of his last remaining child, and poor Nemo feels a bit put-upon. In a moment of childish rebellion, Nemo swims out to the open ocean to where a boat is anchored. Sadly, the occupants of the boat, who just happened to be scuba diving, decide Nemo would make a great addition to their saltwater aquarium (in a dentist's office, no less). So Nemo is snatched away, and forced to live a life behind glass in Sydney, Australia.

Marlin, with the help of Dory (Ellen DeGeneres), the short-term memory-challenged blue tang, seeks to track down little Nemo, and hopefully bring him back to his rightful home amongst the sea anemone.

This is Pixar's fifth feature creation, and one of their most visually interesting. Sadly, one can't say the same for the story line, for it's about as original and captivating as a dinner at McDonald's. Marlin, father of the lost Nemo, is a bit paranoid. It's funny for the first few milliseconds, then becomes just annoying as the paranoia continues unabated until nearly the very end. And Dory's early onset of Alzheimer's isn't funny at all, no matter what. I think the Pixar people meant this stuff to be funny, but I've seen funnier bits in any given 10 minutes of `Sponge Bob Square Pants' than in this entire film.

The best part of the movie is Nemo's adventures in his new saltwater aquarium home in the dentist's office. The cast of fish characters he encounters there, and their fascination with dentistry, is one of the truly enjoyable parts of the show.

Yet what little sparks of joy one encounters is leveraged with some rather negative and strange characterizations that make you wonder if there was some sort of secret agenda at work amongst the animators. As usual with modern-day children's films based in the animal kingdom, carnivores are shown to be mean, cruel, heartless villains. And if one encounters a `nice' carnivore, it's only because they've sworn off eating flesh. There is a cute scene where we encounter three sharks that are members of `Fish Eaters Anonymous,' but we quickly discover that the sharks are having as hard a time being vegetarians as we do thinking that such a thing is even likely.

As for the highly praised CGI visuals, well, the Pixar folks have really outdone themselves. However, as CGI starts looking more and more `real' -one can no longer compare it to animation, but to actual photography. They have succeeded in entering a strange new paradox where CGI must now be compared to acutal underwater films, and in that regard, the visuals in `Finding Nemo' are not that impressive, as compared to a standard-issue Greet Barrier Reef documentary on the Discovery Channel. It's really good animation, but not nearly so good as the real McCoy.

In all the other Pixar films, where there are humans, they are usually shown in a positive light, like Andy from `Toy Story' and Boo from `Monster's Inc.' If there's a human villain, he's usually countered by a human who is kind, like the Andy/Sid dualism of `Toy Story.' But in `Finding Nemo,' we mainly see humans as either captors of poor, harmless fish or as catchers of poor, harmless fish. Casting aquarium hobbyists as villains is troubling, especially for a person like myself who has always enjoyed public and private aquariums, and has learned a great deal about our aquatic friends from such displays. It does not help showing fisherman as depriving fish of their civil rights, as though tuna and cod really are sentient beings. Is the catching, eating and displaying of fish truly a dark, sinister activity that we should avoid? It seems as if that is one of the messages of this particular film, one this reviewer does like at all.

However, I do agree that humans are certainly the greatest enemy to the oceans and to sea life, but it isn't aquarium hobbyists and fisherman who are the greatest threat, but corporate fishing fleets and industrial polluters. But the film has nothing to say or show concerning these two very real problems. Instead, humans in general are shown to be a vegetarian fish's greatest antagonist.

Aside from the `fish are friends, not food' message of the film, there is another, more important and more forthright theme, and that is a father's unconditional love for his son, even though the son deliberately rebelled against his father's overbearing protection. There is also a neat message about overcoming one's fears by plowing right into that which you fear, which sometimes is the best way to handle certain neuroses. But overall, the main messages of the film were diluted by the negative characterizations of humans and carnivores. Any film that causes you to feel guilt and shame for having enjoyed aquariums and seafood does deserve high marks.

Well, at least there was a sushi restaurant in ""Monster's Inc.,"" so perhaps there's some hope for the Pixar folks after all. As for this film, wonderful CGI visuals, mediocre story. Yes, it has heart, but not nearly enough.

My Rating: 4/10",
4 December 2008,It was totally Awesome and Thrilling,"The movie was totally cool and fun. Especially, Nemo was very cute among the fishes. The ocean was very beautiful and colorful. The fishes in the ocean are very beautiful. The fishes in the tank are also colorful. The story was the best story. Even, the plan to escape from the tank is dangerous but, it is awesome.The sharks in the movie were was same like in the real life. When, Marlin and Dory was stucked by an anglerfish. That scene is totally thrilling. Also, the fishes which make impressions is also cool. Even, the whale scene was also fun. In the last scene, when all the fishes are captured by a net, that time nemo tells a technique to escape from the net, that was totally superb. The students in the school are very beautiful. Even, the turtles were also same like in the real life. When, Marlin and Dory are stucked in a group of jellyfish, that scene was totally thrilling. When, Marlin and dory are swallowed by whale, that scene was also thrilling. I should really appreciate the creators of ""Finding Nemo"".
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
23 November 2003,A return to form for Disney,"While I wouldn't say 'Finding Nemo' outruns The Lion King (which got replaced by Nemo as most successful animated movie), it sure feels like Disney have found the right track of making movies after the lot of annoying movies in mid-90's to now. It's got humor, warmth, scenery, morals, just about what you expect and want from a good children's movie. Go see it with your children and have a good time.

9/10
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
20 October 2018,Spectacular,"One of my favorite Pixar Movies of all time. I found it funny
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
15 August 2018,One word: Amazing,"This could possibly be my favorite Pixar Movie, besides Inside Out and Coco. Nobody could be a better Dory than Ellen DeGeneres.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 June 2003,Piscatorial Panache,"Pixar has served up another platter full of treats in this marineland version of The Incredible Journey. This time it's an overprotective father looking for his fearless but missing son encountering all manner of wonders and wonderful sea creatures perfectly voiced by such top-notch personae as Ellen DeGeneres, Geoffrey Rush, Albert Brooks, Willem Dafoe,Dame Edna, Eric Bana and Allison Janney. The underwater imagery is fantastically detailed and amazingly realistic. Pixar seems to do what few studios can, learn from what works and not be afraid to explore new digital territory in a laudible desire to be more realistic. This is the penultimate Pixar, the aquatic acme, the picean peak..dare I go on. In a clamshell, the movie is stunningly beautiful and appeals to all audiences, although I would have liked to see the movie sans-enfants..maybe I can find a 10:30 PM show? go, no RUN to see this film..you won't be sorry.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
3 November 2004,"One of the most stunning, amazing animated films of our time!!!","Finding Nemo is one of the all-time animated feature i've ever seen, it should of gotten nominated for Best Picture and it was the best film of 2003!! It's one of the most visually, entertaining & classic animated films in years. Albert Brooks & Ellen Degeneres (especially) did their most & unforgettable performances of their career and had many memorable lines!! Others did excellent, Nigel (Geoffrey Rush) made a memorable Australain pelican and Gill (Willem Dafoe) did well, too. One of greatest animated films ever made and funniest. It's one of Pixar's best. It was like i said, the best film of 2003. Pixar are just unstoppable!!
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
1 December 2003,Pixar does what Disney can't,"Okay folks, I have seen all of the Pixar movies that have been produced for the Walt Disney Studios and I am confused. I remember the hullabaloo that Disney had created when Pixar wanted prominent billing for it's studios as well as a larger share of the profits from the Pixar animated features it produces for said Disney company. Is Disney nuts for actually getting upset? Pixar has made some of the most financially successful movies for Disney over the last 10 years and Disney is complaining because Pixar wants more visibility and more of the money from the movies they create?

Okay enough of the commentary. Finding Nemo was a visually stunning, well written, well cast movie in which you forget you are watching a fully CGI motion picture. The character movements were completely believable and the color treatment and lighting given to the undersea environments were truly unbelievable. Pixar has truly defined the art of CGI animation and they are on a par with ILM and WETA for their talents in computer animation. I read somewhere in a review for this movie that Pixar didn't take the craft to a new level in the making of this movie. I would disagree completely. The realistic underwater environments created in this motion picture are as good as any underwater adventure ever produced by Cousteau and company during the voayges of the Calypso back in the 60's and 70's. The murkiness of being underwater with these characters is I think Pixars greatest accomplishment. Watching this movie really makes you feel like you are underwater in the ocean. The CGI is so good in this movie that you don't realize it is even there. Anyone that downplays this movie is just looking at a reason to nit pick on Disney.",
5 June 2003,Not Perfect but Surely Entertaining,"Despite its sometimes sappy and cliché plot, this is a fun movie. Many of its jokes fall flat, incomprehensible to the child audience yet too immature for the adults. On the other hand, the many references to other movies (The Shining and Psycho) are hilariously fitting. The animation is often stunning, with all the creatures filled with vitality. What's cooler than the mysteries of the deep, and this film presents them charmingly. I laughed out loud one or two times, but I smiled a lot, and I didn't feel patronized (much) by the film's targetting of a youthful audience. Overall fun and entertaining. [7/10]
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
17 July 2004,Whats up with the missing or dead parent thing.,"Lets take a look. Finding nemo had no mother because she died. Toy story had no Father. Beauty and the beast had no mother. Simba (Kimba) lost his father. And yet there is no explination or coming to terms with the missing parents (I don't think Simba came to terms with anything). I disliked this movie because it seemed like the same old Disney rant of some one is in trouble and needs help cause they're lost. Guess I just like good animation with an excellent story. Story is a 1/10... animation is a 8/10... Have a good day. Yeah!. Fun! Watch Totoro instead. !

!
5 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
23 September 2003,Fun for the whole family,"The success continues from Toy story 1+2, to Monsters Inc to Finding Nemo, which is sure to be appealing to all ages from toddlers to grandparents!

Before the film started we were shown a 1989 Pixar animation, which was almost as humorous as ""For the birds"", For a 1989 animation I felt it was quite advanced. The Film has a wide range of humor aimed at the different ages of the audience. Young children will love the animation and reactions On the characters faces while adults will Laugh out loud at the more technical jokes.

Anyhow I enjoyed the film And its definitely the next DVD release to look out for. I wish Pixar the best in there Upcoming films. 10/10 Sea it now!!!
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 August 2018,Groundbreaking,"Finding Nemo is film that everyone has to love, everything about the film is amazing, the animation is outstanding for its time and we will still be watching it for years to come
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 October 2003,"""I'm having fish tonight!""","Whoa! I couldn't even remembered the last time I laughed so hard like I did watching this film.

I must say, Disney has done its wonders again! Finding Nemo, in my own opinion, surpass every computer-generated animations. Although they are also Disney & Pixar's incredible works, Toy Story and A Bugs Life never gave me so much fun and excitement as Finding Nemo did.

and Dory? The best character ever! I LOVE THAT FISH!! from her short term memory loss to that ""whale talk"" she did, I was basically on the floor with laughter. The sharks, ""Marlin"", the seagulls - ""Mine, mine"", the whole aquarium gang, the ""little crab"", the turtles, ""Nemo"" combined with a terrific plot and incredible computer graphics and effects made this whole film one of the best Disney & Pixar's film. Worth your time and money. Lots of laughter - Guaranteed!


Rating: Totally awesome, DUDE!",
1 June 2003,Pixar does it agian,"Now first off I am 18 and a graduating senior, But that does not mean I cant enjoy kid films but pixar has turned childrens films into a art from much like big idea has with veggie tales. Finding nemo is a brillant well animated film and quite complex I would recomend anyone go see it
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 April 2004,What is all the fuss about?,"Honestly, I do not understand why so many people love this movie. I can normally watch a disney movie and enjoy myself, but this one simply did not entertain me. First of all, I noticed in Finding Nemo was that there were not any songs. most disney movies have parts where the charectors break into song, not in Finding Nemo. Secondly, I found some of the charectors quite annoying, especially the blue fish. Lastly, the worse thing about Finding Nemo is that so many people talk like it was the best kids movie ever made. Because of this i was expecting another entertaining, fun, and enjoyable kids movie, but instead i wasted an hour and a half of my life.
4 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
28 October 2003,Great stuff! *No spoilers*,"Pixar can do no wrong. Toy Story, Toy Story 2, Monsters Inc., etc. All instant classics, funny, warm-hearted, and with enough in-jokes to please all. Finding Nemo is more of the same, great voice-casting and dialog.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
23 June 2003,"Bland, and somewhat scary","I found this to be the worst Pixar movie. From the first minutes, my 3 year old was terrified of the film, it didnt help that they started it off with a preview of the Pirates of the Carribean movie. The film was filmed with dark imagery and some scary moments, enough that after the first 15 or so minutes, my 3 year old was asking if we could go home now. The clown fish was annoying, not funny. Dory (think that was her name) had some great funny moments, but not enough to save Nemo. The highlight was the turtles and shark moments, but for the most part it is down to a very familiar pattern that is getting old. Pixar needs to bring back Lassiter or they will soon find themselves second-string compared to PDI/Dreamworks.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
