Date,Title,Review,Rating
27 December 2022,Everything Everywhere All At Once (2022),"Everything Everywhere All At Once (2022)

(8/10):Before the year closes out I thought I'd see what all the hype is about and it's warranted,fantastic film.

It's visually stunning and filled with so much creativity that it's concept could be milked for endless sequels,yet I'd prefer it as a standalone film.

It's got a great cast in Michelle Yeoh,Jonathan Ke Quan (most famous for his child roles as Short Round and Data),Jamie Lee Curtis and James Hong, who I absolutely adore.

My biggest issue with it is it's pretty long,being almost two and a half hours, but it's proof that originality isn't dead as it has enough ideas for one or two dozen different movies.

The acting is solid and the comedy sometimes hits its mark sometimes not, but comedy is not this film's strong suit,it's purely its visuals and seemingly endless amounts of ideas.

The film is separated into three parts or chapters which does help break down the pacing a bit,which is nice but it still started to feel a bit sloggish as if you're not completely down for the length of it and completely invested then it feels very much it's length and begins to drag about halfway in.

It's pace feels fast yet it still feels long.

Issues aside I think it's a very well made film that still feels like an indie project despite it having some big names and a big budget.

The fight scenes are very interesting and well choreographed and the costumes are excellent.

I think out of every movie I've seen to come out this year I'd recommend this one the most as it's fun, creative, original and a visual treat.",8
18 May 2022,"Laughed, cried, was amazed. This movie touched my soul","Saw this with my gf. Starts out simple enough, then things get crazy fast. Then things get hilarious. So much random stuff is thrown about, even R rated stuff. Yet despite all that, the core themes come across beautifully and masterfully. Family. Love. Forgiveness. Self Acceptance.

All the other stuff is dressing and entertaining as h*ll. Highly recommend this.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
10 April 2022,Great movie!,"This movie had everything that I like about movies. Comedy, action, sci-fi, trippy and a pretty good story line. I thought the acting was great and the costumes were good. If you want to see a great movie and laugh but it also makes you thi k a little then give it a try.
5 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
23 September 2022,Excruciating,"I never leave reviews for films on IMDb. I also never walk out on a film part way through. However, after spending 45 minutes trying to give this abomination of a film the benefit of the doubt, I just couldn't take anymore; hence me writing this review to warn others.

Here are a few words I'd use to describe this film:

Dull, repetitive, unoriginal, unfunny, confusing, chaotic...

I fell into the trap of thinking this film would be really enjoyable, given the critical acclaim received from critics and IMDb users alike. Please don't make the same mistake and waste 140 minutes (or however long you can tolerate) of your life on this trash.
6 out of 21 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
30 March 2023,Loving each other and respecting each other's differences is not very difficult!,"We have a saying in Persian language that ""thorns turn into flowers by loving them"" and this beautiful movie was It was like this sentence. And it had the same message.

The analysis and message of this movie was very beautiful and the timing for the broadcast was perfect. And how beautifully it showed that old and absurd ways of thinking make you unable to love even your own child because of his difference, but how beautiful everything becomes with a change of perspective.

Being human, being kind, empathizing and helping each other in this world that has become a dirty political game of some politicians, is the only salve we can put on our wounds, because none of us will live forever.
5 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
4 June 2022,One of the best films I've ever seen.,"Don't listen to the negative reviews, most seem to be about length for some reason. I can see this not being everyone's cup of tea, a lot of people have bad taste, but to write a lengthy bad review for this is like criticising a solar eclipse.

I laughed, I cried, I left inspired. A cathartic and joyous experience unlike pretty much any other film you could see. The story is captivating, not a scene of hammy acting, stunning psychadelic effects, and it has perhaps the most heart of any sci-fi film ever made.

The only reason I would give this anything less than 10/10 would be to lower your expectations so that you were that little bit extra blown away by the experience.

I immediately started googling the directors/writers other work, and will be following their future releases keenly.

Do yourself a favour and watch this film. It's as close to a perfect movie as you can get.",10
22 August 2022,Parents.,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",7
1 July 2022,Appropriately titled; almost perfect,"It's a fantasy sci-if romantic family comedy drama that would have been perfect if just a bit shorter. I'm not sure why people don't understand it; it's blatantly clear. Oh yah, stupidity.
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
23 April 2022,I wanted more,"I love Michelle Yeoh and always want her to succeed and deliver. The 1st half of the movie showed promise. I know that people LOVE this movie and have seen it multiple times. I get the multiverse and thought that the jumps were cool. The story wasn't that great, imo.

I know that this is an popular theory but I stand by it. This movie isn't great but boy, did I want it to be.
0 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
14 July 2022,Very disappointing,"How did it get the great reviews? I like Yao, but this movie was poorly made. It mixes the matrix and sense8 in one low budget movie with poor acting.
91 out of 155 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
3 February 2023,Special,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",10
18 February 2023,A must watch masterpiece,"This movie had so many twists and turns, it was an absolute joy to watch, an emotional rollercoaster. The whole movie you felt as if you were the one living it.

The cinematography was breathtaking, every scene felt unique, every transition flawless, every moment special. The people who worked on this movie really put blood sweat and tears into it and you can feel it throughout the entire film.

The movie has so much more depth to than it seems at first, it takes you on a wonderful ride with great acting, a breathtaking story and all in all feels very complete and well planned.

The only negative in the movie was I'd say some of the humor, it felt slightly forced but still none the less it is a must watch movie which might just help you search for a way to relate to some situation in the movie.

The movie told a lot of small stories in a very well designed manner.

As a final note I would like to say that I went into this movie expecting a simple, generic comedy movie but I was extremely surprised by what it is.",9
12 June 2022,Went into this blind,"Its not often I go into a movie without knowing something about it. But I was told it had to be done.

In the first 20 minutes, my mind was blown. Stunning visuals, great storytelling, and a powerhouse of acting talent.

No spoilers - just watch it and prepare for a ride.
5 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
2 April 2023,"Everything Everywhere All at Once (2022, Daniel Kwan & Daniel Scheinert) Mind bending multi genre extravaganza","I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",9
4 March 2023,"Clever with superb acting, though overly long if message isn't new","The plot develops slowly then picks up speed. The film feels overly long from a plot development perspective, complex as it is it could have been covered quicker. The length at least gives the actors to display their immense talents in making the crazy situations credible, and adding the right amount of humour and pathos. However, I prefer a story that needs the length rather than padding to display the actors and editor's skills I see how some find the film engrossing in how it's message develops and the characters' realisations of it, but I found myself distracted. Maybe I've heard the message before and admire the presentation but feel little impact. For others I can see it is revelationary. Whoever you are the first 15 minutes drag so don't be put off by them.
0 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
24 May 2022,Unique amazing movie that should win all the Oscars,"This is one of the biggest surprises in Movie history for me. I had zero expectations, and I only watched this by coincidence but oh boy oh boy is this a marvellous piece of cinematic wonderfulness.

I only hand out 10s to the very best flawless movies and this is not that, however it comes darn close and this certainly deserves a 9/10. The main negative is that the production value is sometimes low, and a couple of times you can tell. Don't get me wrong, they do a fantastic job with a limited budget and this outshines all the superhero movies, but imagine what they could have done with double or tripple the budget? The only other ""complaint"" I have is that I want more. This should have been a 10 hours movie or a 10 seasons TV show and I would eat it all up. I feel a bit cheated that there is no more.

The movie is however pure brilliance. The acting is fantastic, the directing amazing, the story so unique and original that I hope all of Hollywood feel ashamed. Music and sound design is brilliant, and I cannot remember when I laughed and cried so much to a movie before. The emotions are strong with this one!

Fantastic movie that should win at least 5 Oscars, but I would not surprised if it wins more. Best movie of 2022 so far, and I hardly see any movie surpassing this. Absolutely stunning watch and I cannot recommend this enough. Go see! And see it again!",9
12 June 2022,Funny movie with some great scenes but not my cup of tea,"This movie is super funny and has a couple of extremely well-made cinematic scenes such as the mix of Evelyn's other identities during her universe jump. The black bagel is also a really interesting object. However, I found the meaning of the movie a bit lacking and it wasn't touching (that's what I look for in a movie vs. Purely entertainment).
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
11 June 2022,Speechless.,"I've just came out the cinema after seeing this film. Wow. That's all I can say.

The BEST film of the decade. Most original film ever. Acting, amazing, storyline, phenomenal.

All 140 minutes were magnificent.

100% recommend.

Loved it so muchx.
5 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
15 January 2023,This could have been a great movie,"This could have been, and should have been, a great movie. It had all the right themes, a great cast, good direction but it fell down because of way too many fight scenes. Perhaps a movie with an underlying theme of the bond between a mother and daughter dosen't lend itself well to a Kung fu movie, perhaps it shouldn't be tackled by an all male team because the overabundance of fight scenes were really tiring if you're not a male comic book movie fan. I'm not but I thought I might like this movie anyway. I did like Black Panther, the action fit the movie, but this was trying to be all things to all people and it just didn't cut it. The one thing this movie reinforced was thar it might be better if women ruled the world as well as made more movies. There would be less superfluous fighting, more plot, and a shorter, but much better, movie.
1 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
14 March 2023,Fever Dream???????,"What did I just watch? Listen, I grew up in the 80's and I love to see the underdog win. I cried like a baby during all the winner's speeches. Then I figured let me watch the movie. Horrible. It was literally a fever dream. I don't understand the high ratings. The acting was very good, I'm not saying it wasn't but the movie made no sense and had no order. I came on IMDB to see if it was just me. Clearly it is not just me. A giant bagel? Fighting with your feet? An eye glued to the forehead? Talking rocks? Hot dogs? Did the writer just write down his experience on LSD? I don't know. I thought I've seen it all but clearly I was mistaken.
16 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
20 May 2022,Glorious,"Many questions of my own mental health Answered, stirring up a few newer questions albeit as well. Love it. Michelle Yeoh gives a master class along with supporting actors bringing their very best. If you enjoy Krazy and cool movies. You might just enjoy this one. If you are more into the size of the magazine the bullets fit in. You may not. This one causes thinking so enter at own risk. Hope you dig it.
15 out of 37 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 April 2022,Matrix - meets Alice in Wonderland: Through the Looking Glass - meets A Wrinkle In Time - meets Loki - meets Turning Red - meets Waking Life,"MY OVERALL TAKE: Overall #EverythingEverywhereAllAtOnce gives The Matrix - meets a matured Alice in Wonderland Through the Looking Glass- meets A Wrinkle in Time - meets the family relationship tension of Turning Red - meets Loki - meets Waking Life

I was excited for this film the moment I saw the trailer back in December (I believe), and it met the expectations I had for the most part..minus some of the comedic choices, which wasn't expected, but was much appreciated.

This is clearly one of the most unique and mentally stimulating films of the year (if not The most...), which means it probably already has award slots RSVP'd.

OTHER THOUGHTS:

Highlights: Where to begin! The visual effects and cinematography pairing was superb and genius for this story. I also loved the symbolism of the Evelyn and Waymond's relationship via Evelyn's uncertainty of the ""Waymond"" who was present at any given moment. The women all did an amazing job, but Stephanie Hsu was a standout.

Could've Been Better: Though easy to accept, I would've liked more space in Act One given to showcasing the tensions and traumas of the family, specifically between parent and child, and parent and parent. This could've strengthened some of the decisions of Acts Two and Three.",9
11 January 2023,AMAZING,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",10
16 October 2022,Hard to describe..,"I really don't know what I just watched, but it was so creativ, so original, so absurd, so funny and so serious. This movie lives up to its title, it really is everything, everywhere and all at once. Sometimes so much it was hard to proces it all, but I have never seen anything like it, and I don't know how a few people can come up with so many creative things at once. I mean a universe with hotdogfingers, fightscenes with large dildoes and a fanny bag, and all the other colorful stuff they managed to put in it.

This movie made me feel good, and I have a feeling that it's gonna be one I remember, thats why I gave it 10 stars.
2 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
8 June 2022,"""Everthing Everywhere All At Once"" 50/50 right down the middle review","I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",7
5 June 2022,Incredible film,"I don't really need to say anything. The other reviews say it all. Amazing film. The best one of 2022 and probably 2021 at least. An all time great. The characters are deep, the nuances are thoughtful with brilliant representations of the films themes of throughout.
7 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
16 April 2022,Fun Romp About The Choices We Make In Life,"Evelyn, is a Chinese-American owner of a failing laundromat, who lives in a tiny attached apartment. She is pulled into a multi-universal conflict where she summons her talents from roads not taken. This is a fun romp all about the choices we make and family.
0 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
3 April 2023,"Comedy in class with Ferrell, Sandler, or Stiller, not much more","Simply a comedy in the likes of Zoolander, Waterboy, Dodgeball, Anchorman, Dumb and Dumber. Or maybe a fast action romp like John Wick. A digital fantasy as Freeguy. One could be generous and say it is Annie Hall in being a comedy that fits the times. Crew deserves credit for editing and special effects.

Yeoh's acting is superior and brings likability to the whole family. But Jamie Curtis? That is an average role at best. And of course too long and often too immature butt plugs, almost feels like an insult.

EEAAO is not best movie material and watching it expecting such will bring disappointment. Much easier to enjoy if you begin viewing without the 7 Oscar winner quality assumption.
3 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
7 August 2022,Best film of 2022,"Everything everywhere all at once is a truly heartwarming film that surprised me with how hilarious it is. Wonderful cinematography from the get go. This film is very wacky and weird at times, so if you prefer a straight-forward plot, maybe this isn't the film for you. But for those who can sit back and enjoy the madness, give this film a go, you won't regret it.
3 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
22 May 2022,It was ok,"This has to be one of the most overrated films i have ever seen. Some ideas taken from Matrix, Inception, some original ones and here you are.

Make no mistake, this is a family movie. The sci-fi, the action, it is all very childish.

The fact that this movie is a 8.6 on imdb is mind blowing for me.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
27 February 2023,Absolute Trash,"This pile of confusion, jumpcuts, and littered chaos doesnt have a single redeeming virtue that can qualify it to status of movie. The plot is a deadbeat trope of recycled conncepts and hacked notions scooped up by someone stepping out from 30 years of coma and having just finished watching a double feature of The Matrix and Multiverse of Madness.

It doesnt matter how many people pretend to like it or defend it by citing its nominations for awards, in truth we all know this fluff is bloated , poorly acted, unhinged, pretentious, uniteresting , bore, unwatchable and a complete waste of time and money.
96 out of 160 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
25 August 2022,The Best Film of 2022,"This film... was so different. Not only do I respect the things that they did in this movie, but I loved them. This movie was almost 2 and a half hours, and it did not drag on for one second. This film is an experience that you can't miss.

Everything from the acting to the special effects to the amazing editing, and even the humor was hilarious. The main story was also very sad and made me want to tear up a bit.

I love this film a lot, and shows how different A24 films can be.
3 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
13 September 2022,perfect,"Perfect mix of familial drama, comedy but not too mutch it can be serious when the film need it to be and also a lot of KUNG FU !!.

Marvel movies should have looked like that instead of overdoing the jokes part and not being serious at crucial moment...

This film will make you laugh, cry and think. I love getting out and keep thinking of a movie i just watch even the next day or week. It's refreshing and i hope the producers will make more movies as good as this one for the futur.

For sure top tier for this year very refreshing and it hard to describe but it's everything everywhere all at once ;)
3 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
19 April 2022,Whats Walts Watching,"Thank god for subtitles in a universe where I don't speak Mandarin or Cantonese, but there is also plenty of English spoken.

""Everything Everywhere All At Once"" by the Daniels, Kwan and Scheinert is the most trippy movie I've ever seen and that's saying something.

I'm glad I was only on prescription drugs and multi-vitamins that night.

So many movies are referenced during the 2 hours and 19 minutes of screen time, including: Stanley Kubricks' ""2001: A Space Odyssey"", ""The Matrix"", ""Groundhog Day"" & ""It's A Wonderful Life"" and Anime.

Imagine that you alone could save the world, but you can barely do your taxes or save your marriage and family.

The movie plays out like a book divided into 3 chapters.

The first is ""Everything"" and starts after the initial set up.

It's a great excuse to film the most brilliant choreographed fight scenes since Tarantinos' ""Kill Bill"" & ""Old Boy"".

Don't be fooled by the fake end credits after the first chapter wraps.

The second chapter is ""Everywhere"" and the final chapter is, you guessed it ""All At Once"" which features the denouement.

IMDb's synopsis refers to the films star Michelle Yeohs ""Evelyn Wang"" as an ageing Chinese immigrant"".

Fair suck of the sauce bottle IMDb we are all ageing, but this actor is only 2 years younger than this reviewer so please call her middle aged if you must!

Whereas the man who plays Evelyns father can wear that title of senior proudly.

James Hong as ""Gong Gong"" is one of the most prolific and well recognised Asian-American character actors of movies and television.

At 93, he is still actively working, mostly as a voice actor.

Essentially this film draws on a mother and daughters relationship/love which knows no boundaries.

Stephanie Tsu is perfect as Evelyns daughter ""Joy""...even though rapper/actress Awkwafina was tipped for this role.

One of my fave visual moments is ""the handshake"" between mother and daughter.

It's really the ideal Mothers Day movie.

Evelyns husband ""Waymond Wang"", Ke Huy Kwan, is better known for his work as a child actor ""Short Round"" in ""Indiana Jones and the Temple of Doom"" and ""Data"" in ""The Goonies"".

In fact, its been over 20 years since he's appeared on the big screen and that was in ""X-Men"".

Jackie Chan was originally destined for this role.

Watchout for: Jamie Lee Curtis (""Halloween"") as an IRS agent with a Buddah belly who gets her tax cheats.

She apparently was the funniest actor on the set...even though Curtis only got to deliver serious lines.

One of the best scenes is silent and involves no spoken aloud dialogue, just superimposed lines from the two central characters...brilliant cinema.

""Everything Everywhere All At Once"" is an insane, existential, comedic, adventure that is so close to perfect.

""Dr Strange"" is going to have a lot of competition from the visual stimulation that's both funny and at times sad in this low budget Multiverse movie even though they have the power of MCU versus just 25 million dollars and a handful of geeky tech people.

This movie will help you see meaning in a universe where you sometimes feel nothing matters.",9
23 May 2022,you had me at everything bagle,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",9
24 April 2022,Only Made an IMDB Account to review this powerhouse of a movie....,"I probably had the most fun in a theater ever watching this movie. The whole movie was just pure unadulterated joy and heart and it's safe to say that this is my nee favorite movie.

The Daniels keep pushing the boundaries in film making and you can tell that they have their own style by even comparing the movie to their previous endeavor, Swiss Army Man, which was also a solid film.

Easily one of the most unique, most innovative and the most thought provoking films I have seen in years.

The fact that it was an allegory of a family made it all the more powerful.

If this doesn't get all of the oscars there is something wrong with the film industry because MAN did this movie pack a punch. They wouldn't let you turn your head for a second, from the first plot twist to the final chaotic climax.

Please watch it in a theater!!!!",
15 May 2022,I saw everything all at once in the trailer,"If you saw the trailer you saw everything. There is not a single scene that is not in the trailer. I waited the whole movie to see something else, another form of her but nothing... sad.

The rest, it feels like 80% of the movie is talking about the gimmick and explaining what is going on. Show it and do not explain the whole movie!

I still had fun, but i wished it would have gone even more deeper and more mindfuck.
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
29 August 2022,Good Film but Trying too Hard,"This is a good film, technically it is well made but also the story is funny, the characters loveable and the plot engaging. It does feel like it's trying to hard at points though. Without going into spoilers, there are moments where something weird is thrown in and while at times it is funny, every now and then it feels like the directors trying are trying to make me point at the screen and laugh at how wacky and original they are. It doesn't necessarily take away from the film but I think it does hold it back from being a perfect 10 for me.

I loved every performance, stand outs being Ke Huy Quan and Jamie Lee Curtis for me but Michelle Yeoh and Stephanie Hsu were good too. I was surprised at how technically inept everything was, the action all flowed really well and the special effects looked, especially impressive when you see that all VFX were done by the directors and a few friends.

This is a feel good film with some big laughs but not quite a 10/10 for me.",9
12 March 2023,Beautifully shot and good overall message but it falls flat,"I did enjoy the movie kind of like how anyone enjoys a 6/10 movie. It started interesting but I left feeling dissatisfied and like they took it way too far. Without all the over the top actions scenes and sometimes cringeworthy comedy I think I would have loved it.

It feels like the movie doesn't take itself seriously. Therefore the viewer also has a hard time taking it seriously. This makes the message and the characters struggles feel trivial. Which really falls flat when it tries to bring fourth such a strong message. I understand it's supposed to be a movie about the meaning of life etc. Which was kind of interesting, at least how the mc resolves it. But as I said I really can't take it seriously.

Another thins is that the fight scenes are just way too long. I already know what's going to happen and dragging it out to 30 min makes me fall asleep.

To repeat what I wrote in the intro. If this movie just skipped out on the over the top ""all the time"" comedy and fight scenes, this would have been a really cool movie. Same messaging, same tropes but just a bit more serious and not so frivolous. And maybe left a bit more to interpretation.

If you like flashy fight scenes, slapstick comedy and you don't like when things become too real in movies. This is for you.",6
18 March 2023,The title says it all,"This movie is truly amazing and covers so much. It is nevertheless not easy to grasp at first sight.

What starts as a video game, is in fact a deep reflexion on family relationship between mother and daughter or father and daughter, inter generation differences, married life, polarisation between people, so very true in the US. It covers the ability of every individual to make choices and become any body. The multiverse is not the one created by Facebook, but the one created by yourself where every choice you make creates 2 life's running in parallel. The additions of choices made by every individual over time then create a web of universes where all possible situations are real... And in the end, the movie leads you to the conclusion that every life is worth it whatever your choices, everyone is different and deserves respect, love and dignity. Other life's are not necessarily better, so stick to yours and enrich it with love and tolerance to others.

It is pretty deep and so surprising and unexpected in a Hollywood world used to superficiality, fashion, and short-termism... It is also incredibly creative, fun, and energetic. The actors are great, and you spend a very good time. I went with 3 other people, and 24h later, we continue to speak only about this movie and try to isolate all the ideas, thoughts, messages, references embedded in the scenario.

Congratulations to the author's, directors, actors,... You made my day!",9
19 February 2023,Confused?,"We'll it is obviously a well made film but I didn't get it, I really have no idea what is going on. I'm currently halfway through but going to give up. It's hard to write a review because I really have no idea what I am reviewing. It started off half in English and half subtitled, within the same sentence, and from that point I was struggling. I guess it is about life but certainly not my life. I have read other reviews that people have recognised this film as the way their brains work, well I'm glad that I don't live in their heads, far to manic for me. I would recommend that you watch this and see what it means to you.
0 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
25 June 2022,Trying too hard.,"Another stinker from these guys. Yes it's technically well made, but what a mess. 3 hours of absolute nonsense messing around billion ""multiverses"". Some cool fights/action now and then but I could not care less about characters and non existing plot. I love silly humour, but this on par with swiss blade man. ""haha dildo fight! Butt plugs!"" etc. Elementary level humour. I was so ready to walk out of this garbage for first time of my life.
73 out of 114 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
19 May 2022,"All kinds of mad, epic, delightful, and gorgeous! [+87%]","Writer-director duo Dan Kwan & Daniel Scheinert take the simplest of premises (a woman doing her taxes) featuring the simplest of conflicts (the uneasy mom-daughter scenario) and spins a fascinatingly wacky tale out of it. Visually and audibly epic, the film is a near-perfect blend of sci-fi, action, comedy, drama, and fantasy, with the cast and crew entirely aboard the ship of idiosyncrasies. It's the multiverse of madness like you've never imagined, taking you through different circumstances featuring the same characters but managing to stay coherent and engaging. There's no doubt that the film offers a lot to take in a single watch, but this is one of those works that warrant multiple viewings. Michelle Yeoh is genuinely on fire here (be it in handling the drama or the action set-pieces), and so is the entire supporting cast featuring actors from various ethnicities.
2 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
4 June 2022,"An absolute delight, non stop fun","You don't see a lot of creative ideas these days in film but this is one is just delightfully creative. Yes, alternative realities have been explored in other films but not like this. The acting is superb, the martial arts are terrific, I hope the costume designer gets the Oscar this year, but mostly the message is something we all really need to hear these days. Go watch and find out why.
6 out of 13 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
